SZ_861	SZ_867	SZ_862	SZ_865	SZ_866	SZ_868	SZ_869	SZ_871	SZ_873	SZ_872	SZ_863	SZ_864	SZ_870
C1QTNF7	1.27710422048485	0.937722953418098	0.633182463718529	0.968324215829302	1.00479948815569	1.13980014029476	0.868751563827145	1.22937769405129	0.991029460088533	1.24540531525229	1.34957240415502	1.31540697750651	1.05663150650747
C1QTNF8	0.409223658498393	0.385795287048718	0.118940448558818	0.731916250678305	0.329069794970396	0.19703162246501	0.326250523208459	0.245136602065612	0.306089942217454	0.464918101232398	0.248224740845355	0.312610338577368	0.365612419802555
C1QTNF9	-0.15863955405754	0.760550025189953	0.673016817373731	0.351742395677913	0.326865240949654	0.377926759883909	0.405791894725314	0.91231278000437	0.946935105569144	-0.313882508781925	1.57098406701635	-0.0624154603097755	0.448861660810717
C1QTNF9B	1.48489329374979	3.62894958552497	3.52615581172822	0.876370859607157	2.96040302294359	4.19625079314769	3.11026623303916	3.46321102743414	4.06643683611727	1.4927314066306	4.7175135503214	1.98410336247331	2.4765046714639
C1R	2.20528387936205	2.9092847951868	2.88698758539675	2.46037754128098	2.84378826857995	2.27859520242261	2.5224406336974	3.46085910855925	3.17515689024756	1.92089543353405	4.1660495055676	2.44537005581425	2.79298345496861
C1RL	2.2954944153855	3.21547497224352	3.3025528249722	2.41769383898693	2.77248425718501	3.17885416845951	2.92070527206084	3.45254485215964	3.47251647755074	2.12470398600011	4.11645101281295	2.46943353365339	2.88480380204054
C1S	3.80268261669441	4.39830315268296	4.34856116041113	4.18981607036082	4.18722519640048	3.88759186997205	4.05855947795917	4.84998393996546	4.61430670687428	3.55510861332724	5.46453618873296	3.94034211934918	4.30895274600134
C2	1.61334851801223	1.65282488323149	1.70599385776534	1.06128904949286	1.72971668754877	2.03735766606759	1.67913074734512	1.71309839497813	1.73014321263556	1.63466432967825	1.77130742942191	1.74496699559376	1.56596649482165
C20orf112	6.36751977762145	6.22663300955643	5.92296264695255	6.47791891418348	6.37111895244721	6.02513874697859	6.18043772025059	6.14038572814181	6.14712417771755	6.43303227798159	6.10798501783304	6.33067540556781	6.24274039037132
C20ORF135	0.282618835379585	0.272957052444914	0.169393316668609	0.247334968543175	0.408354456873776	0.195530688479359	0.277522614412184	0.146449396680007	0.222669860048533	0.348176642511186	0.0905376293826481	0.292368850061314	0.229616359993952
C20orf194	7.60984547777684	7.59322862572028	7.43817357235509	7.53184250055167	7.63311615918134	7.65987420022726	7.58826349249424	7.47213714034557	7.55592000082531	7.68374589385707	7.45495093598438	7.60591800087701	7.52927689289898
C20orf196	3.82743471005845	3.51520006424245	3.46050904496276	3.36690783723905	3.7025350686928	3.8279789990141	3.60565782643152	3.53975020358505	3.50059428373905	3.88713935739512	3.40719055398667	3.86832933043865	3.57691183424611
C20orf197	1.13673868688915	1.51439587075495	1.39821953482138	1.3901166694918	0.953364806489358	1.89154651131955	1.47036270570687	1.18556443171554	1.50116189915449	1.23402927669986	1.32048513330401	1.00925617706283	1.24270880555638
C20orf201	0.300947663243143	0.376397435902023	0.0575688382361426	0.264777294797924	0.560239433354177	0.254198363468828	0.330663639692254	0.098996293384682	0.287152290846969	0.445241553410622	0.0819327417402808	0.317948293701688	0.221702512943101
C20orf202	0.204884716476069	0.277870408174893	0.523653400801058	0.218896907018474	0.390628420760816	0.130479696111885	0.333478194003319	0.270822752236007	0.279908767745248	0.174378316035049	0.186265924585204	0.241432667852178	0.300232058593237
C20orf24	0.556991747860515	0.795157274803324	0.340298970198956	0.859715407008742	0.978821246341594	0.295921515460499	0.637067295930929	0.508615094084734	0.692827849161411	0.677144140328642	0.608077708929874	0.5606789547555	0.606634886343662
C20orf26	4.94257207497343	5.01237452010087	4.10700605408357	5.53813189273303	4.73231748588334	4.84240859976697	4.78504149914554	4.61443390170506	4.85235199616537	5.13972312481623	4.79857569189727	4.73545767241132	4.80147697307393
C20orf27	3.16706472819264	3.41282786695486	2.91019015710779	3.47634247181649	3.64050943232744	2.92728024868735	3.2952881529585	2.92411698009069	3.24485690587775	3.37175372962869	2.92213361986387	3.14224693144296	3.16310639169024
C20orf62	0.165623026206096	0.080651623784516	0.125924767270865	0.0238777562401864	0.210363723731809	0.0428958688519072	0.0807693769021454	0.228952189872503	0.115186156487478	0.120289131317424	0.238946384073508	0.223709283371632	0.149798416377024
C20orf85	0.157254722575324	0.283903896803947	-0.0438415578048654	0.531896348457074	0.178039507293835	0.0861077579667015	0.194744613150873	0.0276864118238038	0.19259537598127	0.25161248166354	0.0743314946014597	0.0594871188144192	0.162848172822947
C20orf96	3.07443339718081	3.11919245554591	2.7068422177337	3.41732981985543	3.14260172476101	2.8883431179343	3.07086895429008	2.70359443216306	2.95580342198972	3.24937531291099	2.62907304106801	2.95836270428055	2.98046942762098
C21orf119	1.20441940711681	1.14154080317092	1.41818686077686	1.00197653930261	1.3430336504493	1.07242241119795	1.20080089023218	1.32732067266553	1.1944851281141	1.12291494538952	1.26851258959893	1.29807128475751	1.24708058008047
C21orf128	0.714651776825514	0.815674265964502	0.405036065460934	1.24543470869734	1.00074639337422	0.193966596084337	0.720047855254804	0.440168919994804	0.639347150408149	0.851404494302061	0.38037113681454	0.625204692857862	0.712210102589714
C21orf2	3.67689484000485	3.8950937791422	3.72293658728653	3.59327307613605	4.41966136574631	3.34692793141449	3.81475531062213	3.72670267451444	3.83925120483096	3.75678237205214	3.73823428479647	3.83387134404033	3.75431669333485
C21orf33	5.08078099959588	5.21116004153521	5.09589381123027	5.01884165520856	5.42446007359152	5.04342470733619	5.19269383229251	5.01353356610518	5.15852403590412	5.16985975951159	4.98602457157922	5.13575101898072	5.08809935559758
C21orf37	0.821131143017318	0.521866489935787	0.367694021236701	0.465972701461388	0.565356958886673	0.908142318558638	0.589220329740875	0.495562051160649	0.494514936701088	0.901363031259658	0.397617201200848	0.807779193411905	0.554064668456016
C21orf49	4.41479515866387	4.2821957049292	5.03483948574685	4.14976110195162	4.25421908323991	4.42692143996258	4.39803589290631	4.90422612876115	4.4906332433708	4.1177252481679	4.90732816172274	4.52844563430428	4.58844559336951
C21orf58	2.06397013420227	2.19328042237333	1.77777708097222	2.25694782982774	2.14900833882739	2.07244464609814	2.0765657510913	1.96960621370043	2.12466940724988	2.17251838497887	2.07453320759919	2.01888338283436	2.03591839468868
C21orf59	0.938151448214095	0.983802828095745	1.04149874900822	0.957376905666201	1.12778303085772	0.819256602502551	1.0057506526688	0.906598610200142	0.953696677380047	0.957515051164436	0.83821417823866	0.962523335774384	0.969318432560054
C21orf62	1.91723349666299	1.77144084114898	1.93609036846787	1.98035698131947	1.59948021052844	1.81537525140444	1.74082011142427	2.19639603035658	1.88744401899111	1.73297257574388	2.32080821479864	1.9109955948548	1.97473036297518
C21orf67	2.53764810000245	2.74020462563199	2.11325027839166	2.48741016611002	3.05513922865837	2.4900887304624	2.61672359160605	2.2565748666303	2.59477002055292	2.79155739496154	2.29451438481068	2.58404685367401	2.42931310608768
C21orf88	2.71548234271617	2.87190512312369	2.80880873767977	2.26183413395491	2.85792509007469	3.40615314254043	2.97391943629763	2.4282265404848	2.81190895723884	2.93369123623945	2.31250824256596	2.74445007258895	2.58917063301714
C21orf90	0.626584873547251	0.101078434075423	0.151574405481913	0.105768624247721	0.402184399322676	0.315565586012838	0.196980013026825	0.42411601733727	0.138633037477537	0.574450670474601	0.292145028657141	0.702617324628575	0.351769434167229
C21orf91	5.29527514575745	5.19764793585667	5.85659081751177	4.96052494265981	4.92964281844099	5.67564697872518	5.30147411924132	5.77283514124392	5.42573877855714	5.03240931598264	5.84938050278954	5.3697555424573	5.42658307259919
C22orf23	0.732481107418873	0.972753032938829	0.367930650269244	1.04618010905855	0.883683562731234	0.767956957598054	0.780817126246662	0.666723789791383	0.886435640661444	0.876406405174398	0.860857001066955	0.673707691709758	0.730585858620797
C22orf24	1.80096915954818	2.58158557374707	2.64025904287118	1.4196449335743	2.69371921908144	2.75610264454108	2.59519496987478	1.94145464653812	2.55029703250065	2.03861497306525	1.97435195219517	1.97177617385789	2.02344381515639
C22orf26	0.441658424675514	0.385896539714941	0.30478463669839	0.314996854903298	0.52270642901865	0.39532943142247	0.406356120293069	0.296698898643762	0.349028360460312	0.501574818296884	0.234053013083586	0.461794637137724	0.359604281465082
C22orf31	0.207891763409895	0.317540512166218	0.345307874908338	0.182183163322841	0.453389339989425	0.200199248090178	0.333658377980673	0.179111942121634	0.284734224003815	0.255440041820127	0.126280363276687	0.243612926193258	0.244808658671776
C22orf34	3.09082486462128	3.57083638233829	3.28935566239378	4.1787826579042	2.98018893221441	3.26808087319789	3.46322514294288	2.97446857741835	3.40536470037045	3.22547926526615	3.02733342212602	2.79330713984573	3.30565602315317
C22orf39	0.132696155110503	0.233667270376861	0.189737988111963	0.0773087657349044	0.196578958773114	0.321028259764072	0.224781320944201	0.138751339373013	0.230540889128885	0.174671853560436	0.165824293312697	0.142950480425042	0.143624704249188
C22orf43	2.0536674716433	1.89757995173387	1.0728862640265	2.29603045699772	1.92118154355933	1.82068660928436	1.79369353227449	1.43699469597247	1.69103415676357	2.31425038142333	1.40326550065469	1.8985735053485	1.74144679809631
C22orf46	4.11512406586434	3.93715277551422	3.82225667852878	3.89430403410085	4.27732512164928	3.85405163981525	3.98723614497655	3.82575481219484	3.86368720827644	4.20378081750182	3.67117782142115	4.15914346020602	3.95112576523779
C2CD2	4.84793170614763	5.08023211858365	4.97126037279612	5.25819646934571	5.13957361179667	4.65241385146378	5.03365460972067	4.78850802959667	4.98036167893557	4.92190449005124	4.75292625988596	4.79811853807773	4.96347927175662
C2CD2L	5.12683004062789	5.208301676917	4.84722213765897	5.20204887444181	5.23839785885428	5.11927733016909	5.11789979035063	5.02071934817165	5.14903724659408	5.22919387473793	5.09408025946419	5.1113435340011	5.07533831022966
C2CD3	6.11897881950488	5.8328090132216	6.00506591327074	5.89309644445653	5.75836032854976	6.14301924070154	5.90924915214283	6.09973052331336	5.8987514449155	6.03319849362798	6.05616353803512	6.11404171862517	6.01002977122866
C2CD4A	0.268184048896346	0.190225871824541	-0.0894542012943373	0.382088929433449	0.162647392481864	0.14774421858861	0.131594108038322	0.132773791008521	0.145869951152833	0.315779190336991	0.168918982911344	0.215200396693643	0.177455234172996
C2CD4C	2.39608872989439	2.50437433191114	1.80794600121862	3.10752584098596	3.02527487797034	1.46454494497847	2.40820421285944	1.72699443159527	2.15295561743714	2.70569417104331	1.48854721545239	2.27702147010918	2.30072869989015
C2CD4D	0.464226660525871	0.510996607373703	0.550511494352144	0.370470114677174	0.520506937842349	0.627064696176266	0.561441571360972	0.362490951084688	0.48339807057398	0.525188597099547	0.289774507813643	0.464760561929318	0.441425547812355
C2CD5	7.19112458106621	6.97818557892312	7.1270573116597	7.0632087509003	6.83611655100207	7.25161532506092	7.02588148036634	7.23085366540283	7.0476696848055	7.0997676677479	7.23277267798318	7.1720098349215	7.12838413387555
C2orf15	5.60871767926187	5.91864874174539	5.68610071280163	5.63585558440427	5.79794162523664	5.96421867317717	5.81127048250422	5.7418163881657	5.9221861849454	5.68366969716531	5.9198854348544	5.62953813187301	5.69162386181585
C2orf16	0.706349827288139	0.419100328940639	0.352336009344298	0.571538623156485	0.593549760307726	0.40208553963808	0.446082835479261	0.540111526163797	0.404547286378367	0.695816881839536	0.462997681120816	0.71533126594749	0.552997117478834
C2orf27A	4.41950870851248	4.33008257547303	4.55544890592876	4.51345511991847	4.32747814673618	4.29435612297651	4.41930444093216	4.33641303702505	4.31041295860638	4.38826545636761	4.19350063974655	4.37678730459347	4.42724005949719
C2orf27B	0.278058039874885	0.622328222322625	0.384427986456922	0.512095769951146	0.488958709591854	0.624708439232967	0.60384549093897	0.058787232511647	0.493175749405479	0.485239471925837	0.0212006919874655	0.19426011187839	0.312725787278226
C2orf40	1.31576547583805	1.49116336962861	1.17745590854925	0.865729041369829	1.44033448732515	1.85036890283736	1.35832832513442	1.54971609702113	1.58651018308356	1.36056643238244	1.84502784986148	1.44410149983471	1.28859554690622
C2orf42	3.78773406687185	3.68110807537404	3.61651813306995	3.70453468967303	3.70026304632969	3.74571416250385	3.67594632073036	3.74782239665402	3.68944076586315	3.78289608557799	3.75774016646845	3.79160937896967	3.71965800571231
C2orf43	5.33606648635103	5.30878547405363	5.25600242074166	5.18786187769899	5.20869428239698	5.5384150719263	5.29380805262644	5.37726023270531	5.34908635484509	5.3309811989522	5.44981854766093	5.34619633064327	5.29376446804147
C2orf44	2.8263212323413	2.56339437217107	2.73086083512138	2.66871010566802	2.57033423874976	2.78975418284679	2.68702588171427	2.61751870891584	2.55378341235483	2.81749699004174	2.44709312802839	2.79205229535827	2.69200025090142
C2orf47	4.52633577960194	4.26787222635526	4.47629614647072	4.58067736218847	4.05603767124817	4.44580772064646	4.31360514344299	4.59795212224903	4.34111258256179	4.38273841784197	4.59521029580488	4.46329334098255	4.49679832346575
C2orf48	0.266686273056679	0.325285631484122	0.310086430093341	0.18311009711837	0.410764186987978	0.200453572366091	0.242059649802733	0.542753619909899	0.402214595691624	0.186261355539307	0.698890615073147	0.358293542327137	0.347692246873227
C2orf49	4.36916418909177	3.93736805747889	4.04655000356543	4.22558283651554	3.92342875142701	4.12390378500585	4.00252265528223	4.28359266360135	3.98754837778596	4.25953599389618	4.21805741689161	4.34124009093238	4.20760976625208
C2orf50	2.57712166689225	2.20186309705287	2.48028538579044	2.53526722333597	2.06166865531166	2.4706340371845	2.33566938240158	2.43793881244371	2.23136012476747	2.47945800344688	2.2832456176847	2.49510023432843	2.45631487542837
C2orf54	0.127387451090333	0.0744576666846304	0.131587072930754	0.135767207367959	0.132461783784497	-0.00736374269890802	0.0793163050364348	0.160817355958393	0.0863960459995271	0.0889671226580515	0.149048928332164	0.140611190048154	0.136976643809833
C2orf61	0.187951858855501	0.189957107705947	0.0315036687850168	0.262236069714355	0.183420483377452	0.133823507629344	0.146136070137917	0.145682080781068	0.167228076763113	0.215809972699667	0.182234238241116	0.168327300652136	0.162302696468776
C2orf62	1.18000095276004	1.18894835334916	0.554990968533431	1.64913705919811	1.05450319895579	1.0067359104182	1.06614444047507	0.805309103910124	1.02701402503624	1.35703826109392	0.838184262893554	1.0083049948805	1.04499773260264
C2orf66	1.18758181935687	0.671847873811385	0.304816359083937	1.8735094455249	0.325202191903826	0.673750142113336	0.717034157947604	0.483026472142578	0.480499281604471	1.26868321582519	0.255779761761487	0.82649305296114	0.875119776553205
C2orf68	3.08511306504484	2.95437860236241	3.02528442700572	2.83924404470561	3.02667315898548	3.05163998875248	2.95045325586011	3.22056422895026	3.03368290475181	3.00307505698125	3.27991573357247	3.15876928400621	3.0553609937286
C2orf69	4.88351924590142	4.51496268739084	4.52220948573248	5.18758208076238	4.25039509773931	4.58273528389876	4.53560419827321	4.75974525706035	4.51897202756048	4.77866142033227	4.72254358894887	4.72371530687759	4.77430633255595
C2orf70	1.26481304521463	1.25032031954895	1.42570559846847	2.16070660156277	0.877632102692414	1.00249096063069	1.36305330653026	0.898601486586941	1.08250781234157	1.29970026691418	0.615925420983498	0.955982266660146	1.32712232497803
C2orf71	0.163629231563022	0.191562831215313	0.229184072664434	0.0887205597093614	0.268235004425229	0.157128477739798	0.191831786178729	0.214081113247748	0.204634678541955	0.155932402498885	0.219371842195334	0.204377904897132	0.184901222288698
C2orf72	5.85578966978437	5.94994358089877	5.36033135963869	5.84595909482123	6.33141109295706	5.64998367267595	5.87893101005855	5.41495322743533	5.76066853130358	6.12849320001582	5.33561237064973	5.87020413492824	5.691475891408
C2orf73	2.95712079981707	3.2007778645623	2.19003654308845	3.83861374796372	2.80871984160384	2.87948059230937	2.91777516271366	2.6533962315428	3.00316525870349	3.18725714834089	2.88740164847907	2.69598907944784	2.89974377199395
C2orf76	3.75793796085456	3.54916856924435	3.54179594868337	3.69434589739385	3.35654620780529	3.78714612253495	3.52563073373447	3.85788521895847	3.63192863496315	3.65521471376959	3.96275184463068	3.73155241443665	3.69261880206413
C2orf80	3.93168293575164	3.9926591386127	4.08178931996764	4.2001197927313	3.6700668739705	4.09403722171427	3.99478469252634	3.99766332479715	4.00687113497096	3.89064003927233	4.03161853246344	3.83160636816417	4.006028423043
C2orf81	2.1459312043063	2.27513148183141	1.44579980922499	2.34494921336089	2.24373029158714	2.1937258954884	2.09489118840392	1.81325386897369	2.12615182919766	2.39455996167553	1.946854153485	2.06229343774649	1.98265283114334
C2orf82	3.96485730446049	4.21215240952363	4.29508968112781	3.79266440256633	4.12935703760503	4.37983856949	4.1872911539111	4.20462128752654	4.27886056827681	3.96057615029064	4.32470841705855	4.03917648901169	4.07980353427211
C2orf83	0.317245442028696	0.680361056264472	1.31867843308443	0.558227913023213	0.48688662795403	0.611908593430433	0.791261299102683	0.619923590416752	0.725064624083516	0.225345165673217	0.534992454622342	0.309282255217586	0.649394555489586
C2orf88	4.82670790152102	4.83256982821926	4.88404264443508	4.81217765640574	4.68865932494074	5.0899155485813	4.9172668558641	4.62024957187325	4.7844207552895	4.9068212136382	4.50296216933181	4.7565532415203	4.76723430018197
C2orf91	0.0883459091372716	0.385097196499939	0.207346659867012	0.233640187803535	0.396263275333226	0.215546080768707	0.311967105724938	0.119159254508885	0.335501277538192	0.181682055438276	0.186758701023196	0.0961409213091815	0.182402139128501
C3	5.69977830912918	7.20826402990815	7.44212665588026	6.79557431950486	6.07639757599152	7.02202798202211	6.8835722200406	6.99040049762795	7.38865146064161	5.56460250018067	7.69580641803782	5.62405482293787	6.65029214239154
C3AR1	1.38021560038739	2.18874268205931	2.52749488905744	1.54818702585917	1.76411371239119	2.20651126198035	2.04812659828141	2.27305028598273	2.37754873382723	1.24453549422914	2.67851384518664	1.48649131650019	1.91940784606804
C3orf14	4.10666370730665	3.82277213075237	3.74212810852093	4.46205819786711	3.72806923188897	3.65563846898935	3.81462733133182	3.9546417808086	3.78452687010988	4.04598368403739	3.9028644817252	3.97721557334829	4.02360152146161
C3orf17	4.75566423867516	4.60652232504248	4.61398091817449	4.45288111739337	4.71663375344861	4.73668171318609	4.60709145717739	4.81580829530168	4.66703914567036	4.70988289069575	4.85572398079132	4.83208458568191	4.68153610640072
C3orf18	3.35673486641651	3.52712968657694	3.22792502344361	3.43388732604532	3.89306431934863	3.14515977786505	3.51256793374843	3.02535772535898	3.3573451731861	3.57092819714318	2.88430330858631	3.37537611591933	3.31103873568939
C3orf20	3.55021602787355	3.81856759395628	2.4236315994881	3.94733957498971	3.81754789467295	3.5136244766095	3.46799785208929	3.1303436333086	3.59226495343064	3.9238610081211	3.42184027751282	3.44148276935253	3.34443893708502
C3orf22	0.394205364939302	0.439605054135864	0.437002995410532	0.462948023040015	0.318049785794328	0.48650185955757	0.416883321371063	0.468074497384668	0.459759113559576	0.373974838241092	0.525438539669267	0.373784853114916	0.429768526732222
C3orf27	0.116867665142297	0.204059881351221	0.128752245840191	-0.00686828464592351	0.294051549134374	0.237668201146529	0.208909849124272	0.0432744080365545	0.173720513621416	0.19575387840465	0.0213684032711712	0.15032394606883	0.0947311053810374
C3orf33	3.89471352605741	3.67883436083066	3.73395200496139	4.0063986001033	3.54264157961057	3.78675827784702	3.73150775697607	3.75540539884664	3.66692614005234	3.86065268259336	3.67516881850545	3.80245491750574	3.81108432492006
C3orf35	3.52699750852986	3.16283362039055	3.67470448575155	3.09109298480946	3.28237056474493	3.42875223338093	3.32334628439235	3.61764865671923	3.28221106246977	3.35355488390392	3.48418953841633	3.61071120404037	3.46177170005471
C3orf38	5.10594097662723	4.86167720078697	5.03734032821682	5.1344711230148	4.81175459663508	4.92786415612546	4.93290515998471	5.04344558921519	4.87965199484433	5.02629074483006	4.95107405206448	5.05781541975735	5.04766766939333
C3orf49	0.136010612096788	0.0994780347130066	0.139812473873235	0.208931938618429	0.0172252447479105	0.147570254215404	0.124532556980827	0.085786239072072	0.0894951304104093	0.132271619017001	0.0500199761203896	0.0925663513402236	0.125173758098058
C3orf52	1.12277709604369	0.872598407266867	0.949202010346417	1.09603474623793	1.03704658852767	0.762397780161962	0.926053690680884	0.999247583013118	0.857604735963114	1.08133800838506	0.881228250442024	1.12006867498255	1.03660195321353
C3orf55	1.3758847218442	0.797668304849677	0.731489255491421	1.35037030402791	1.21172743236055	0.60906602091395	0.962159136256527	0.676166882711278	0.626471590253572	1.46828003921865	0.254340840176762	1.29321121165889	1.03177115863707
C3orf58	5.50787300342394	5.43292894503245	5.71678247609224	5.28101077487782	5.30475272454169	5.70782668086768	5.46706841351444	5.76961908239802	5.56258583789421	5.36933771406808	5.843965012461	5.55983927144089	5.55325075758632
C3orf62	2.94477499558758	2.98331265633579	3.07105013962137	2.92707340032435	2.81163754910449	3.16140218562646	2.98910346424281	3.04836196902752	3.02850420308898	2.90890511507224	3.09995900055914	2.93189624322824	2.98206660506057
C3orf67	3.14751468120173	3.01496748231619	2.4095863198554	3.70543484993363	2.49537746353763	3.23844386307131	2.94587967584823	2.64210007801938	2.85853274696169	3.31785050996513	2.64932458687365	2.84027458798153	2.92371438593749
C3orf70	5.78226299174421	5.87539955767448	5.77255304047999	6.27354255465292	6.00685158473152	5.31703770132597	5.83971850449324	5.65626942379837	5.75891058673261	5.8270853631939	5.56813134127997	5.71152218353155	5.86007921891975
C3orf72	0.127837019639824	0.147854294918456	0.233533506622988	0.188159163261278	0.129958118226221	0.10115620534585	0.157727039932926	0.175762039891394	0.156236267643634	0.100174956275286	0.16663936876232	0.123223111988263	0.171575189235009
C3orf80	1.7674142186664	1.55117610497024	1.01049123496556	2.20121856980099	1.85316647972856	1.01490178850884	1.52178811672302	1.12257876636031	1.30255650116639	1.96817747916442	0.900910779386879	1.62663523741247	1.53859564498583
C3orf83	0.309199774782536	0.267858751184994	0.375700000091993	0.107264267673828	0.33244180972435	0.341474925515269	0.278293770236558	0.43120390997101	0.327627295803419	0.254285774929661	0.462347304482731	0.376825578894496	0.316784506778224
C4A	1.81388554610821	2.29875924274983	2.28162194156858	1.76264680625724	2.84652952833135	1.61602919825318	2.19771544884436	2.10423774701068	2.27692333715856	1.86757254570401	2.17548980747725	2.03423389868052	2.07179840217374
C4B	1.90973549469621	2.60956227299651	2.74742415545358	1.96589074099443	2.93045431365736	1.98333494906617	2.47217101120045	2.50292933464327	2.66256596715728	1.88822802195263	2.70774644714392	2.13464785306471	2.34210330696692
C4orf19	3.63865192811398	3.97365626496814	3.73813268577257	4.52091849314796	3.56207728101017	3.57067614102263	3.81663418975106	3.75916957061151	3.90587776126261	3.64474159300931	3.92134314222504	3.45076797062889	3.85871682717137
C4orf21	4.21038066771981	4.24004824755902	4.24266753196081	3.90809019010553	4.27690735875809	4.41331401660807	4.21336724930337	4.37523487869671	4.31493253978531	4.18386531908522	4.48263839185302	4.30401568199349	4.21138881722804
C4orf22	7.10975506472557	6.37180634682627	5.81701813507918	8.12868233046759	5.19970127840282	7.20500885752231	6.52998632541122	5.83104985581625	6.07311499670349	7.33450260038127	5.4673721634188	6.38585100911608	6.5345932126619
C4orf26	0.552253385517322	0.38426926819138	0.650969935783649	0.4057554015566	0.372966974509488	0.525767813557343	0.459720568053597	0.617155980891712	0.447097734568526	0.454493925026119	0.563650057515094	0.571165568677145	0.53828079477756
C4orf27	3.99869341608163	3.73047694219297	4.01726256667998	3.83317464223463	3.63680356718098	4.01866397173517	3.8429166785967	3.97100770470099	3.78847013838717	3.90377405899709	3.87398285965835	3.97713151738085	3.92269984628341
C4orf29	5.41284722911177	4.96290830417171	5.52892698587496	4.9066117994801	4.92510482564092	5.5099818926488	5.17839206114795	5.41045128946883	5.08816050402693	5.24867412361347	5.23410127327539	5.44871545759688	5.28007062661814
C4orf3	5.7183537966193	5.47088952382934	5.6409850718933	5.5146012292097	5.66663158746435	5.44937763084911	5.53115530560449	5.7137175440542	5.50897969567791	5.63732535102545	5.63289172808752	5.77450177226204	5.65146731627211
C4orf32	4.56719190865222	4.07331386342903	4.97832458582417	3.12652454682235	3.68329920753934	5.86119708285047	4.45067805299491	4.6641737271181	4.37097040456569	4.40277428702798	4.52615248720771	4.69471142206324	4.30560046853616
C4orf33	3.73816878413508	3.28122436579958	3.48066387246522	3.52075604088183	3.34951236062562	3.47374870707243	3.39747239890513	3.58576555682875	3.31608555929316	3.64364834059701	3.43686109729036	3.72432698306697	3.56031702646162
C4orf36	3.26807657066213	3.11796542712226	3.0560519674042	3.33495526471589	2.99763044402958	3.23274683354957	3.13040518982499	3.14966920623495	3.10515156709915	3.26518983241492	3.12731729609739	3.19748898410762	3.18222969673139
C4orf45	2.5211031455008	2.52292728036071	2.12024117978386	1.97421521300024	2.4268026331005	3.17209988944127	2.49209601125516	2.33708093443335	2.52757625463373	2.69306769558731	2.44635545376312	2.56266994814954	2.29168831852797
C4orf46	1.8555328766018	1.62851082599539	1.56877484771935	1.54227470135011	1.63395469785214	1.92208391576833	1.64285713432634	1.80825319744748	1.6765253857886	1.83492989652501	1.83397156250785	1.88520464094704	1.70637692887632
C4orf47	3.48781412725188	3.29238105569985	2.9953164045243	4.02798335603688	2.86392235893531	3.31293672396661	3.20997669113614	3.35079983428646	3.25455889664076	3.45771393774625	3.43484075682595	3.2667486335079	3.40316527565831
C4orf48	2.23125413681518	2.38395579765977	2.1377646530218	2.27590607304895	2.60553750863545	2.17516891689125	2.37514041186821	1.96329218179478	2.25327098505676	2.41183992518689	1.86353210319857	2.23416586700489	2.18850965626579
C4orf50	5.14559615102543	5.08076863033439	4.63409961927645	5.18624451235341	5.24853494101981	4.96705902553614	5.04204153225667	4.75702307625649	4.945077459801	5.32358475310762	4.68708406196702	5.1014718382333	4.96405991591944
C4orf51	0.327472364094983	0.284797242631004	0.352229709196712	0.348928952515786	0.165915924588888	0.400054896150057	0.30515567534206	0.339484597218726	0.303780288312762	0.298984587567247	0.338331017021796	0.296089652374319	0.323732200667671
C5	3.82785712511375	3.59533079868849	3.64974120168679	3.72261074859941	3.49618399193604	3.81892322089869	3.62985716333784	3.79735899218162	3.6383724180209	3.76602071886992	3.78955638342388	3.80060468829635	3.73139580674185
C5AR1	2.57431185522336	2.23949701539886	1.89489071543509	3.69548668666345	1.8787808801793	1.79977366562637	2.214255702643	2.03294135757064	2.02891161123195	2.60664690728134	1.85802170303782	2.18124934010746	2.44350183481789
C5AR2	1.30026028211997	1.40367495152436	0.872226301379225	0.590355690268702	1.50050273875483	2.04476200519538	1.3937372576	0.928584938221371	1.33530971929996	1.61088033219839	0.956873617796269	1.38385927189268	1.0143095395124
C5orf15	4.49508427087382	4.44181330002948	4.48443436926918	4.60446587847614	4.20145342423321	4.57399147501755	4.42148642073577	4.60940980181928	4.49477533576826	4.41677084364253	4.69228037323078	4.44206449578655	4.5172998398571
C5orf17	2.13037403933821	1.99364393912462	2.46538481572663	2.02597092029227	1.34042800444421	2.81819844886009	2.14073639129539	2.24855899135049	2.12572147106919	1.99644952277406	2.24159845001877	2.0110281044126	2.13017532489676
C5orf22	4.4996011434881	4.29370205200197	4.37528442858049	4.5930907867211	4.06250629516984	4.46217959410296	4.30785792905054	4.53517640937853	4.34466461324461	4.3983676505299	4.5619611758193	4.42434959195451	4.45935531519534
C5orf24	5.37671350700399	4.99928469872184	5.22838944088684	5.33605018554661	4.9016250332708	5.18756455238751	5.09344668320665	5.3113812667884	5.04680482526529	5.254207284611	5.21303156928881	5.31899332433536	5.27019263477976
C5orf27	1.30716766683561	1.46337721497107	2.03755491738787	0.163643142913953	1.44142454190958	2.36566049054626	1.56996538543689	1.868355715184	1.74475937038166	1.18424205290679	2.03108829848632	1.60781569180447	1.39375995412513
C5orf28	4.05134407144396	3.64591635998982	3.70759587333598	3.95119778823818	3.50869166978636	3.99644797946459	3.75121078924875	3.78560845449085	3.6437061870982	4.02357910392933	3.65075563320881	3.95620997487906	3.8384950591996
