SZ-811	SZ-821	SZ-822	SZ-809	SZ-824	SZ-813	SZ-831	SZ-833	SZ-835	SZ-856	SZ-825	SZ-826	SZ-855
NCF4	1.07393626380355	1.2559379234925	1.20600783045165	0.558448766779106	0.675596269961597	0.593639604829397	0.335362374589143	1.2171256177952	0.980554866306273	0.817295126166023	1.92975418753573	0.054912297389001	1.11782368376772
NCK1	4.49862831876188	4.60554707078447	4.61987443727555	4.97884511738785	4.6591480516455	4.92784997983385	4.72029360390695	4.3774157297638	4.83432998725028	4.71876096676359	4.46884692964493	4.71064601087838	4.54998636282408
NCK2	6.19470054883086	6.56007833995669	6.68281034449294	7.21341992402965	6.95593996925025	6.85440222488546	6.81324599905686	7.03806941441905	6.22354635152554	5.70828445724824	6.86275930561565	7.48585625606693	6.10694086072948
NCKAP1	9.03533659719153	8.69201125648832	9.35412601396454	9.55766261538475	9.32216349695653	9.56063020071236	8.91558095697404	9.34920651243872	8.8706623617812	9.11354832583312	9.24162204930865	9.30584320726284	9.66164280721854
NCKAP1L	3.78645937334004	4.66900073519148	4.08961845778652	2.87071087637138	2.82622293613674	3.33987702186694	2.80856714531418	4.1229183465869	3.52716100024486	3.74664732192333	5.18199017859775	0.656346607302876	3.89120489836759
NCKAP5	8.00935550457449	8.91069552956289	9.09672375359331	8.09658942354431	8.36784345547504	8.41901031281538	8.50982462572183	8.25825165091576	8.94695955761434	8.47154327418481	8.46536398812424	7.06006404508454	7.89522720758129
NCKAP5L	4.44456540318516	5.02205938373054	4.44331303881956	4.62051405334475	4.61491650289996	4.3033449405846	5.19342172387014	4.85052373772795	4.08583543938165	4.08766973352672	4.22986569070596	5.12078172668714	4.1440323274964
NCKIPSD	5.257958337407	5.07739878234353	5.18299353960133	4.70286049236893	5.21018168430527	5.03709393754917	5.56528707456083	4.836019551722	5.34118220627594	5.48820624392328	4.64747508876969	5.55366472465532	5.19294722298373
NCL	6.97823479204041	6.82680421428713	6.71919865642012	6.77891993435211	6.88315859867425	6.7227044227317	6.81528397520173	6.8103524567961	6.84981271682864	7.02459570607949	7.03861989735912	6.49036155491738	7.24134631490847
NCLN	4.50282792187678	4.84829918860944	4.68096708173695	4.86898624148263	4.85248233653418	4.68983995173348	5.04942596121971	5.05756283670872	4.29594922731209	4.66089809627542	5.09203776635153	5.2993168799299	4.77544361669844
NCMAP	0.622728901745044	0.402666125740994	1.48330421359889	0.90196607930028	0.894268187497598	0.558448766779106	1.57710695924768	0.72748862155146	0.453893914953644	0.133114293282126	0.199275848450485	0.137633520096052	1.06139251941405
NCOA1	8.67623289461207	8.59394960800596	9.02544634256471	9.01823533417505	8.71782756366268	8.89888351058151	8.89296504295533	8.71965119819998	8.75123837479662	8.96426845073998	8.94862496677178	8.86434532455523	8.85264690298895
NCOA2	7.83463966317887	8.02631637759311	8.18986495790119	8.45254849789079	8.15518259252213	8.27857626743424	8.05122319498772	8.053089948113	7.99355240089812	8.17976986767188	8.42294109180126	8.28586965000652	7.89651417871158
NCOA3	5.53215549582539	5.6574840352062	5.55304830881468	5.67930357079277	5.45773939185132	5.42172299404427	5.8862088737497	5.48752495008744	5.62442692018046	5.34293020719038	5.8271648847649	5.23682440730364	5.26923813348156
NCOA4	6.8816081304275	7.01550943031464	6.83326153742996	6.36194373059631	6.54765942863515	6.68825486796533	5.92490113628742	6.60505044810585	6.68016355526518	6.89478266647575	7.01521474923799	6.15465148569825	7.28212836991095
NCOA5	4.83650797570733	4.64116607352085	4.55913115144673	5.28542303748194	4.92973383482347	4.91922032062108	4.41848787822041	4.55208950170552	5.42984988508492	4.90655883579034	4.38136725210288	5.16466286269356	4.7882247974156
NCOA6	6.09725018207336	6.26776576233562	6.10658097025309	6.57708906478185	6.27291895376857	6.24533281279289	6.53324260348241	6.20942678179835	6.21305937457503	5.95755140479955	5.99788280051033	6.71132422169708	5.61487339552671
NCOA7	7.71285644442935	7.42864402882708	8.045503640773	8.04144226094709	7.8993400643305	7.95780694608785	7.81704425760365	7.6202287285992	7.9811025159814	7.94744595388992	7.92333725203125	7.95930451543354	8.01654744410599
NCOR1	7.83521677046178	7.96135640899387	7.81218709714457	7.57727939627858	7.68238405813449	7.56119245240949	7.75169067148336	7.84816259775327	7.78229553501965	7.65508618104424	7.69412187550898	7.60228285136989	7.46248390989107
NCOR2	7.87908215216874	8.40703791997873	7.0765634400864	7.66367827565575	7.56295599251307	7.00015584201883	8.40871938368475	8.01075489773848	7.38061571135127	7.30780334128107	7.53687989618531	8.15664352281016	6.98578524363019
NCR3LG1	4.83650797570733	4.64266665479898	4.49973173254264	5.27947945361135	4.98031080939851	5.34177649712762	5.12575184626908	4.69136064664293	4.69228578235659	4.92751252465566	4.1703110691798	5.59274347570899	4.85103065529183
NCS1	9.34920651243872	9.40063525728569	9.12978579628061	8.91941539361779	9.50231634802022	8.94695955761434	9.30973320022468	10.362991956125	8.46275857994165	9.18065209754907	9.21323924766941	9.34920651243872	9.68845551298383
NCSTN	4.7639006999707	5.0207155225836	5.12202385136734	4.94280824594584	5.01540616230536	4.99054795585608	4.836019551722	4.98803619741999	4.77462962044519	4.81566756680988	5.02445548757162	4.66531014117809	5.01509274484938
NDC1	4.46023756951376	4.22867429248569	4.4659698018396	4.79281803428579	4.26838069965584	4.59328573399696	4.21250733468943	4.16100236144369	4.52205539409601	4.50979109950696	4.29380716614249	4.32622327486359	4.59722704636045
NDE1	4.42902220553889	4.97025929847527	5.62195074603775	4.87704507665398	4.92340439048915	4.37927397548021	4.97661138358237	4.45787420683166	4.86083312096957	4.38242725490008	4.05111904417845	3.66183016472306	4.10568081254281
NDEL1	5.54628484828413	5.4047078754255	5.35717949953229	5.6752497404953	5.61276738242871	5.68025305463101	6.60702533192867	5.53465101024279	5.79106090014276	5.73963842910992	5.50565594013861	5.70572251135543	5.68229648113174
NDFIP1	8.03359519430186	7.46148780661608	7.71027861250569	7.88426782677119	7.93278754936467	8.09428791294405	7.75618070233024	7.65236630892509	7.79168411443563	7.90125954947616	7.45556381213516	7.70507841602917	8.00812442865102
NDFIP2	7.68655542692729	6.93270894373414	7.64082121335116	8.16240347144356	7.96135640899387	8.07935096729454	7.72799625833798	7.6918064672516	7.57144042206761	7.53761562956901	7.41579579742582	8.00535164003242	8.20724119671567
NDN	5.02187212608327	5.13082097203458	5.06910118892224	5.0900281233174	5.23601817090926	5.24424060054543	4.90319912606689	4.9443209767014	4.78355986136049	5.68229648113174	4.74496213666231	5.27991288574429	5.91551430622473
NDNF	1.60270477672917	2.00500207650515	1.36037576810969	1.53894143557992	1.72468072632298	1.44565712845525	1.47779034095346	1.88393948054418	1.89681969316881	2.22057658919578	1.78125571392227	1.47779034095346	2.41190737692322
NDOR1	3.39671616716067	3.8607401513336	2.93909509670018	2.92670512628359	3.35169872835358	2.72385912015432	3.5751917779337	3.48321700935417	3.00965506071011	2.9961892023183	3.39382669196954	3.69109400484911	2.71971776134158
NDP	4.33172206803086	4.00831621386084	3.73753175525619	3.60496927021123	3.63961560467412	3.47772608333172	2.93854481661356	3.56033779227613	4.22867429248569	4.31599943431712	2.97370229861851	3.10148513134293	4.42403336810861
NDRG1	7.52800601176348	7.85943098426176	8.54711055243407	6.87870771655914	7.25707540383541	6.79652256268259	7.65153365280109	7.21175141852467	7.3596701223667	7.12246297350709	8.11980037697716	6.8563665095299	7.06447320616852
NDRG2	9.00315452822435	9.2815545753599	8.44327287566988	7.71480946278368	8.14585579035206	7.93333459961504	8.15237840378885	8.90488177102081	8.28715043919585	8.92804658839935	7.67140475106288	7.511374334343	8.8192536373414
NDRG3	6.61901886204	6.47461415842864	7.26985102770921	6.99175386350432	7.01767225904051	7.27781998975386	6.57566436685388	6.79390730149594	6.5547999318522	6.97823479204041	6.46325024840471	6.90884399697165	7.47649237604671
NDRG4	9.01117490774448	8.84278738204668	8.92278948800496	8.72595776901236	9.1344091477039	9.0774431956283	8.85264690298895	9.35412601396454	8.34744867930641	8.99888985850042	8.13101217461263	9.01488257354547	9.55009731593068
NDST1	7.04206526324112	7.34739675249814	7.14825979399972	6.99700873132062	7.25124913110709	6.79330140986373	7.2111966048932	7.34195997701553	6.67753193123711	6.8555126897291	7.19165019245242	7.18211802283771	6.66336334186202
NDST2	0.277834460057665	0.20351116075056	0.341931812456967	0.393229273621905	0.461211802321373	0.214035911989921	0.485519332711879	0.386323330902161	0.461211802321373	0.133114293282126	0.341931812456967	0.686120344252814	0.372657343703171
NDST3	6.79570175317926	6.90779312699952	7.24987109456602	8.14348847393454	7.7505058377182	7.95168016125743	7.27704765191019	7.50184126802567	7.01087557032696	7.55285870925835	5.96004645877332	8.3253010276515	6.98864194841554
NDST4	2.21978473780113	1.89095220728079	2.33453411719227	2.22297538412351	2.41621386658772	2.0879329466761	2.4328288147342	1.76383306088171	2.44387877326159	3.53664090771044	1.10570329688199	2.0434012013493	2.75169750303286
NDUFA1	5.30895729691656	4.9107197858549	5.07531530465844	4.36861797993497	4.94941823564426	4.85072749748925	4.26643557218773	5.40783200127784	4.79295505901046	5.24494470619624	4.91739082405868	4.36185420935933	5.6582678641395
NDUFA10	6.96846072087569	7.34068884744919	7.14610528274984	7.3956370802174	7.26794918853983	7.32369117571881	7.42978070112982	7.26446629762404	7.13929188016421	7.06337439436657	7.08205679134611	7.51985402985043	7.03861989735912
NDUFA11	0.054912297389001	0.0600014933856712	0.13595568452248	0.11171307114433	0.054912297389001	0.158634242438582	0.10199689262292	0.235479428412499	0.0982981714318314	0.107971560107564	0.0982981714318314	0.0232016589456266	0.193721810898793
NDUFA12	4.93049637967742	4.56702133544032	4.79281803428579	4.59328573399696	4.69048524120117	4.6210056193584	4.07838306019763	4.76607150217668	4.62932586621109	4.89458627217151	4.58674029816817	4.53405685251287	5.13965544022699
NDUFA13	0.522408141619632	0.20351116075056	0.211370965094293	0.255152054969996	0.29867765333678	0.256945052472557	0.114250999169983	0.277834460057665	0.182824609260602	0.277834460057665	0.341931812456967	0.341931812456967	0.414022132069853
NDUFA2	4.13951104803285	4.2263226260932	4.24401166353246	4.05653655108575	4.2622519968926	3.98131400587194	3.58930540800662	4.42709442848124	4.0079116319311	4.31410136252268	3.93844298476298	3.93557406961802	4.62496236333457
NDUFA3	4.4110027505078	4.31855613307722	4.52125818985734	4.55318500634374	4.53052200005194	4.48366797453004	4.38136725210288	5.29880894075135	4.06836116268084	4.82020356270046	4.17671392242699	4.49147889389839	5.23172327889148
NDUFA4	7.61171790574072	7.56834923415784	7.73546594075439	7.27447886235873	7.67140475106288	7.51055019924917	6.54765942863515	8.13217989477603	7.12313726310114	7.88557557011859	7.44658698790271	6.95031920926522	8.39435472715727
NDUFA4L2	1.80215095509588	1.84621285919266	1.97379427427335	1.98409057942926	2.05824317808688	1.64277063502206	1.72152475091329	2.28916011807299	2.04464366122973	1.13713966130877	3.06826757969422	2.07460505701268	1.90588203033963
NDUFA5	6.96573588994371	6.37542125802103	6.92432127361341	6.98864194841554	6.90135392465863	7.1603712175538	6.2504604844281	7.29449494009137	6.74400937119777	7.16266045981429	6.3277229520315	6.6092508424574	7.57030885869188
NDUFA6	4.67981421420446	4.45647038175249	4.51596831635857	4.25554685767087	4.46569987501866	4.48109777121734	3.84760798620524	4.78717727793994	4.38928989386435	4.72255539897166	4.42319357140112	3.93698411913065	5.04414970394435
NDUFA7	3.68301818989698	3.50950747612305	3.715678364219	3.45999883767187	3.71910239534739	3.59910462907888	3.1334331726431	4.05111904417845	3.61277423968654	3.78481405043163	3.80348495328124	3.60705132329386	4.19139278995562
NDUFA8	4.91258463921925	4.60554707078447	4.83691532868271	4.82168193890196	4.93383921155527	4.98880897044315	4.37011872541357	5.13900209589609	4.76247561576916	5.2823432939372	4.41825915473727	4.86695731306126	5.50061199930883
NDUFAB1	4.73981230264297	4.55540263209041	4.80301749214574	4.7733264849796	4.72361382986588	4.87772660183568	3.97814887380848	5.12922993754593	4.78985946111036	4.97473123545313	4.6278535782423	4.60372403773621	5.47371495925785
NDUFAF1	3.64269791426423	3.41756990278915	3.53121489766485	3.50055456918079	3.57130078409132	3.58455730813053	3.07290772481951	3.62486598130745	3.45752320144471	3.64782196448682	3.48726480596436	3.38321216367163	4.06548742532781
NDUFAF2	5.52552770936011	5.40335813778532	5.91060336760655	6.17207629637713	5.81283336073077	5.90330865679976	5.9142878884508	5.37154326807422	6.0813173502311	5.39622992261333	5.57321594223683	6.03736882619045	5.17984850819666
NDUFAF3	4.39681229678589	4.41183798134723	4.4503528256542	4.3074688365046	4.50048322956518	4.38094788905981	4.19859568403277	4.73348998435584	4.12563647883298	4.57705084708579	4.32056006880965	4.44290194032358	4.86195259559601
NDUFAF4	5.02324841304198	4.43396218470898	5.08748193530462	5.68296007232321	5.18436752194289	5.75435194567414	4.49793460751162	5.63029371413514	4.88762692907012	5.59332126017403	4.69662201105249	5.37597062619678	5.81760868374926
NDUFAF5	4.73580529614864	4.59047171163711	4.62558162798889	5.00449240560328	4.65421811242119	4.97599427411536	4.61477431318608	4.70809332827728	4.796191937429	4.93551010101446	4.50630719490739	4.89869863941017	5.01106734007675
NDUFAF6	5.26510428465404	5.16827156408629	5.31473409961972	5.70713128875703	5.20622483983972	5.52236765682329	5.2909645434823	5.38254956416708	5.44859409846402	5.07431401646241	4.59749536438313	5.56169088907341	5.08232525886899
NDUFAF7	4.89128904737453	4.98362581780454	4.89503514405561	5.35717949953229	5.10728924912028	5.60106237458246	5.04779394503986	5.03724194807073	4.99873191007882	4.81036386708753	4.77793360913779	5.56430099059509	5.09981663022993
NDUFB1	4.63676858936495	4.28436115386289	4.33862405482624	4.36323518089486	4.4235708052281	4.53806864572905	3.47632376425866	4.86342232739647	4.60468161693449	4.7620798134649	4.33068486330919	4.52457250684614	5.12849972465544
NDUFB10	4.81476140625442	4.60372403773621	4.79115639286965	4.94748107685852	4.78971046874714	4.90629270280117	4.62226117248009	5.18472392181798	4.72066437657736	4.95453411594793	4.29526929283916	4.76369282079204	5.54123857192888
NDUFB11	4.35407115189291	3.89564368757722	4.29826362960424	4.09377284453707	4.23467086677833	4.16382054738865	3.80607009373918	4.39591083145869	4.13245281423376	4.50081536620593	4.1092284093727	3.98131400587194	4.8527052531264
NDUFB2	5.07284905579525	4.7349697090848	4.90758401406603	4.83822840638365	4.75143995549566	4.83155644332036	4.3191309088953	5.16329272144298	4.55197794778928	5.09925883990188	4.8431109609619	4.74577809199332	5.35670262238271
NDUFB3	4.47620150938264	4.07951469860401	4.4503528256542	4.08112501789643	4.1880621784237	4.38817116655934	3.45511084156105	4.63475192625318	4.31294382538225	4.50500486648224	4.33781520488146	3.81340908785992	5.02894584988016
NDUFB4	4.77919845892968	4.55685907042712	4.89180833966233	4.89458627217151	4.84903305921491	4.80533616336411	4.29685708303666	5.29000134141917	4.89128904737453	4.91341134376247	4.92095310655686	4.55913115144673	5.44345026994735
NDUFB5	6.00464168092358	5.48981743269939	5.78281865720435	5.63851680083076	5.61665867491823	5.91078371157076	5.28579448237908	5.76148714713491	5.67786674932742	6.03226490224036	5.40673451571786	5.38184003161763	6.19540765661286
NDUFB6	4.81148133858606	4.53155358235287	4.79679803175928	4.86898624148263	4.62544123303188	4.9030247337879	4.59139637330835	5.00613759342365	4.77728033348229	5.04317539252692	4.55083116025785	4.34968822066483	5.33836145456855
NDUFB7	4.86083312096957	4.95491193803335	4.39363813819606	4.57729848353169	4.81356180194467	4.49489155962288	4.39352021262519	5.08243332517315	4.59733215446569	4.90539659593411	4.64251873287095	4.46229465368931	5.15839332689419
NDUFB8	0.156981396433287	0.115954591567188	0.211370965094293	0.604913201144515	0.137633520096052	0.235479428412499	0.315234262874304	0.341931812456967	0.309196780646306	0.445890238808458	0.235479428412499	0.260307400298879	0.52167924408987
NDUFB9	5.65852734458057	5.48820624392328	5.24836402628451	5.19479448432668	5.46594059595753	5.13940170514884	4.99987090308068	5.77553878861096	5.60598351755868	5.87800179054361	5.50963310788374	4.86898624148263	6.07351144860619
NDUFC1	4.27703734205042	4.16295263065031	4.15776211879023	4.16859322722159	4.29729362873053	4.12563647883298	3.63208997676218	4.33477966932697	4.23587714933871	4.45379489025043	4.28586668232301	3.93557406961802	4.67824768101318
NDUFC2	0.235479428412499	0.137633520096052	0.382378973838611	0.479581991076082	0.417693450658504	0.214035911989921	0.453137681930928	0.424130422170817	0.109691428736358	0.277834460057665	0.341931812456967	0.417693450658504	0.337707855300056
NDUFC2-KCTD14	1.11328849589324	0.891860593787963	0.704281067330399	2.53572399719716	0.862342110344203	1.21547547298782	2.66973000297806	0.889418794518809	1.05784846221374	0.709140544581181	0.760987296626263	2.58895287260886	0.762903200049674
NDUFS1	7.86661748348956	7.62578503898723	7.90125954947616	7.85438419750177	7.79873491820747	7.97145599716233	7.47882105082907	7.96135640899387	7.55217693153051	8.01654744410599	7.5011001247141	7.73690606726388	8.0127988251335
NDUFS2	5.6373164191014	5.72962203781753	5.69016084476398	5.65205621915263	5.56414250234397	5.74792305635787	5.62437075280792	5.58643761019235	5.30481200930806	5.96024454333097	5.45080001084869	5.34028857063767	6.2423565300893
NDUFS3	4.78230375261468	4.54922996236817	4.54041338915155	5.02982594418196	4.86591352743337	4.99213533751741	4.67537196776761	5.1333776751491	4.60224281089626	5.06064721986468	4.5857878813522	4.67554477339068	5.48299626642648
NDUFS4	5.80354378870397	5.8091807454081	5.85497828747575	5.92622083597557	6.08485284559791	6.05856723061477	5.52953007773489	5.65283402957089	6.2812730911844	5.97601767822837	5.63975799410375	5.65496427854787	5.75760721153358
NDUFS5	6.09943656347416	5.82652129349941	5.75589109001487	5.49976485434319	5.94306512027687	5.6373164191014	5.22687936857551	6.19028344759837	5.67546200253842	6.10259576252223	5.85017618492307	5.74144274918187	6.34309178343856
NDUFS6	3.88534979857805	3.78830153509621	3.85155365297091	4.04111988441263	3.96266355601172	4.04111988441263	3.60505716507334	4.35467457386135	4.09135868286365	4.20775629687574	3.85991162831761	3.57480689893994	4.49533385002588
NDUFS7	5.01006536703639	5.14281926010849	4.93534025533149	4.72828463934816	4.85368968992029	4.79812919670228	4.76823389096547	5.17925411926623	4.68201499508628	4.92751252465566	4.61057526093433	4.75640444859511	5.24235338528136
NDUFS8	4.62331279450448	4.48746816924344	4.66729379068383	4.64036833549436	4.67698927054478	4.46906592668277	4.44389196749781	5.1139938117718	4.27489680995325	4.7497148304113	4.42836592397658	4.60789012157859	5.03752623722657
NDUFV1	6.26137779194248	6.33732958953369	6.14694573168765	5.97703081600084	6.17388343919485	6.11880389900857	6.01954526734808	6.48750450359406	5.99052535762341	6.43405447383661	6.02112050219772	6.03630625961889	6.80910944846261
NDUFV2	5.56565011360596	5.28736194028555	5.67838626821057	5.72393139475486	5.6821176675633	5.80042139897889	5.25225303419471	5.65723019028898	5.81656242122295	5.88034177164614	5.88069658940748	5.51130520471904	6.05842740691893
NDUFV3	5.28336728075586	5.19159288358472	4.73858972653138	5.08232525886899	4.98915236230345	5.1453939512514	5.15754616456813	5.03269172841254	4.96544091466427	5.13737089255504	4.88891264379834	5.24823477317569	5.01957479324279
NEB	4.25721409083807	4.30557551648233	4.18153384208355	4.28273294699972	4.50324256599857	3.8937870293828	4.61625762548882	4.09470385654719	3.7643369556065	2.88743370634765	5.48801579831828	3.52067027836783	3.04056581636366
NEBL	9.23701256767561	9.31615453041364	9.18065209754907	8.79816082525604	8.92278948800496	8.93451173968102	9.06706793657436	9.37282629115075	9.25309404888274	9.51866945498424	9.14563085581793	8.73551777251051	9.1344091477039
NECAB1	7.97759485078688	7.57429586668647	8.55080066649931	8.05558262930862	8.34744867930641	8.59889502002321	7.50765454404731	7.40379651796594	8.59889502002321	8.52479984669465	7.88178022917509	7.56220649870048	8.71265103418272
NECAB2	4.31542343532978	3.70452212238786	2.94717995511463	3.22748559675561	4.4235708052281	3.43016133419787	3.77704577333958	3.47545812963654	4.85676040970535	3.50600522056045	3.22610850235412	2.68405492433422	3.74229156856136
NECAB3	4.47965305140687	4.61107062301979	4.0942851944717	3.93494177790526	4.25721409083807	4.3842244049683	4.69057042629174	4.61445166136862	4.40512742967089	4.32985943659386	4.56001634858572	4.92376814692963	4.9751650393892
NECAP1	6.53919731888427	5.94503303892611	6.42786720875558	6.33602663757829	6.39012365074198	6.7252608426918	6.20671497204322	6.76406633120822	6.37542125802103	6.97424857165998	6.08278259204388	6.20276924178391	7.37197586733827
NECAP2	3.75172356566851	4.20268949922551	3.90944433328056	3.58658928308008	3.56413998195892	3.53681289099206	3.8310887149184	3.69435985710034	3.85155365297091	3.79696206590706	4.29225959090728	3.04628357292714	3.90049314136242
NEDD1	3.72128960615699	3.71680446767458	4.0873169170174	3.32073843577702	3.40353883980336	3.67213381300428	2.79216382284761	3.69084525981319	3.91693891676528	3.83793503044317	4.0948212265402	2.5462407764714	3.45102529311142
NEDD4	3.99338161647064	3.71100613736622	4.55540263209041	4.05846726166635	4.30286804096667	4.28510926319946	3.95246214217462	3.83095670686517	4.03501773739016	3.80886861523612	4.92807894338937	4.03344953309585	4.12776147316913
NEDD4L	8.12106532230377	8.05398263016035	8.44703932814356	9.35412601396454	8.89888351058151	8.92465698240558	8.73551777251051	8.69201125648832	8.20514998015006	8.04267402569271	9.32216349695653	9.43906668895083	8.13632437661271
NEDD8	0.541471775706277	0.471756512173634	0.774696019728876	0.743809193380124	0.576978554309522	1.00551728290386	0.181228027751704	1.05044908741424	1.05784846221374	0.90464782936843	0.549446005948229	0.58976779479269	1.23695443393643
NEDD8-MDP1	0.235479428412499	0.551350135599133	0.187654814020249	0.725387673573394	0.27544384736478	0.390179121732641	0.255152054969996	0.317381171793354	0.453893914953644	0.369596890284125	0.235479428412499	0.754142857050355	0.255152054969996
NEDD9	3.98265843301618	3.78585238160948	4.30075577116777	3.74578050387899	4.43728749627568	3.44904152938493	5.90430941356538	3.73877913922207	4.21615949072039	4.28812671875304	5.42421166314221	4.07472184840153	3.68441820219741
NEFH	4.9778608874605	5.27588965070301	5.57164469140324	5.08748193530462	5.52564790836595	5.92909464811439	5.66152786953268	5.24725785323364	4.79566202631016	5.9882855562144	5.06260121857897	5.58351955743035	6.17964603952551
NEFM	7.19922070376328	7.07941460910911	7.34068884744919	7.8975119381108	7.68002531580801	8.05663894619408	8.24338185350259	8.06627681675427	6.84071960580103	7.36620570510769	7.14504039274628	8.48742319065033	7.70629506797
NEGR1	10.2903872948775	9.00713296507599	9.89880983835084	9.50231634802022	9.73965914063303	9.61506914357232	9.82718731665972	9.11354832583312	10.3518676085589	10.2903872948775	8.79117212892646	9.92128792282675	9.62349312690955
NEIL1	3.56730991129525	3.84526225919215	3.45543505769419	3.28659288616988	3.52425445360028	3.31186193569763	3.60769965244228	3.63312313980534	3.51146314973868	3.34543393911027	3.0378430012367	4.07107819833487	2.85404884071706
NEIL2	4.40180236993564	4.30557551648233	4.644278143674	4.68694187397364	4.55260198903222	4.66126525582615	4.47748494339876	4.94238200777811	4.45850366151767	4.58950196704514	4.82267954651319	4.31274777437318	5.09981663022993
NEIL3	0.0842491442931667	0.239142972620763	0.086168680301648	0.360244437343051	0.199275848450485	0.343370397206841	0.156981396433287	0.297910487630517	0.152347545613034	0.107971560107564	0.265264117335803	0.58976779479269	0.103974170943491
NEK1	6.8380967642154	6.68016355526518	6.89453647045894	6.67390228142813	6.65719056287023	6.75895352389468	6.92105162822319	6.78713685503606	6.95219125932248	6.6728639343962	6.57708906478185	6.40478142478866	6.35178637232338
NEK10	7.02283302117006	7.38557734877434	7.61623642447144	8.60225966360692	7.78341115991847	8.09309020128184	7.852089429996	8.02027616700241	6.86752196849248	7.46148780661608	6.89857415054844	8.44703932814356	7.31181624268549
NEK11	6.29305257715418	6.00291778178028	6.5752224280042	6.93306272657596	6.29305257715418	6.73438574068972	5.72572783361412	7.29231012567774	6.22624517613719	6.56844746385405	6.44677233005983	6.85911151158575	5.23403299779104
NEK2	0.769206036984928	0.661353128291322	0.954957051757217	1.26664917761512	0.926908087928956	1.4739320514123	0.635167588962075	0.873989614883098	0.712082559087143	0.536206063972514	0.666338957679025	0.996906083650336	1.34201556174284
NEK3	4.12142171385271	4.73858972653138	4.76000366814747	4.07796103144673	4.43484023893454	4.41093797604183	4.05111904417845	3.9134247581792	4.76059168571692	4.18033394364664	4.50141733553339	3.47460712007144	3.77498804500472
NEK4	5.47962490278904	5.26333519144476	5.47123250584727	5.20051345078626	5.19911268183136	5.24345265158125	5.15913081629097	5.34813258981918	5.41702579220034	5.28327446769264	5.15929198812427	5.49055981479342	5.43364433963429
NEK5	3.21365393661144	3.25506295482339	4.18004745509965	3.6518352825857	3.52425445360028	4.39114749469167	3.41498289193836	5.50184718062968	2.70160310452192	3.8749304790046	1.90393147234192	4.17838857555912	2.85404884071706
NEK6	5.83998368449575	6.08372308851779	5.48299626642648	5.27648710373884	5.36231789644793	5.28336728075586	5.84379375101113	6.12682680329098	5.46285310664973	5.87922547660168	6.98113614453594	5.37851171998117	5.50061199930883
NEK7	7.29057122446475	7.24585167416975	7.11284731189585	6.54132164278994	6.66746167148203	6.47671512639398	6.16684786673712	6.52371467802493	7.14193906468364	6.76153791744393	6.92353012470489	5.33358418234404	6.50322043014985
NEK8	0.97850172993067	1.21745608017067	0.830582815202868	0.666338957679025	0.970165333353695	0.817847936538444	0.914191868106484	1.0748919145292	0.875003013341159	0.94338970992482	1.2314202500243	0.996906083650336	1.14946340823239
NEK9	5.76832186133333	5.99254408576338	5.63648294999339	5.13352083244115	5.42952252923605	5.30407393196911	5.37870224159951	5.64295347121231	5.83337534610625	5.48629110322143	5.92971269404223	5.2102978849755	5.42348786973231
NELFA	5.48924264043695	5.51261510412621	5.18184486645134	5.50025796647244	5.5015054038296	5.45591092018592	5.78324156614892	5.77553878861096	5.36565981985989	5.16899643944501	4.86219914002642	6.1725051885837	4.89458627217151
NELFB	5.09858936689785	5.0513092020556	4.8268539413093	5.03587928620111	5.24456684651208	4.69328343295665	5.02520359294978	5.4925733851192	4.894687133957	5.08107471791961	5.04779394503986	5.12388257753785	5.22353042109952
NELFCD	4.57668814853301	4.95734230469828	4.64266665479898	4.52038618418479	4.65421811242119	4.43085941468651	4.45523125402982	4.59186456203875	4.62146438034443	4.56367208992867	4.64747508876969	4.49732124928367	4.76585845671819
NELFE	4.35135280847302	4.58592125334012	4.54767279711311	4.2415695199224	4.28064449463408	4.36643811485524	4.32399539449585	4.52371924897543	4.12805028662349	4.35965218917577	4.87143547554229	4.13728699375229	4.53851984573608
NELL1	8.15518259252213	7.35799111524112	7.69369107724995	8.10245039149295	8.2845888608172	8.15332283096844	8.59889502002321	7.67140475106288	8.29100905061211	8.36125254754929	5.50102245260972	8.59889502002321	7.77793327335072
NELL2	9.2739052782862	9.21323924766941	9.8685445234423	10.1933433238716	10.0369088318135	10.2310765248848	9.68368506413207	9.85354804683602	9.2739052782862	9.57402159794384	9.73965914063303	10.2903872948775	10.0590201239534
NEMF	6.78667909918261	6.79042019353086	6.7990884532379	6.59233028559701	6.59480370006337	6.63828576864409	6.38524076969167	6.5284554283686	6.74037376135699	6.67191590631478	6.53944894583672	6.479719429083	6.77743730704571
NENF	5.01006536703639	5.3183694740369	4.84021268633564	4.55318500634374	4.84528784082835	4.61477431318608	4.4470790003297	4.66161644789402	4.72201287009717	5.11455256469206	4.73872760708385	4.44014045122849	5.15945315995757
NEO1	7.53185343179842	8.03488604407656	8.26082618083607	8.07819084022907	8.01815989462781	7.93574748578862	7.79082195977699	7.74198910019722	8.13217989477603	7.74557882571249	8.17646058857042	7.79757298070919	7.59059698489782
NES	4.0607452046156	4.70069246005535	4.15283573250771	4.2680031746266	4.14386975292264	4.4032886950631	4.60276128157745	4.66807159708083	3.9189915093823	4.15829296137536	5.79149012982216	3.64580209108301	4.65573456349757
