SZ-811	SZ-821	SZ-822	SZ-809	SZ-824	SZ-813	SZ-831	SZ-833	SZ-835	SZ-856	SZ-825	SZ-826	SZ-855
ATXN10	7.71820878274496	7.71191320581752	7.66604699139816	7.781365403639	7.70561211655783	7.65802584464781	7.66415216407743	7.69865527977719	7.66277102993658	7.73618706299973	7.70754736466878	7.68332938377609	7.68320602531448
ATXN2	6.90613297520471	7.05063471870781	7.0900843440087	7.17868643485182	7.01257630737132	7.10661441232081	7.05065115296955	7.16338990434664	7.12127639781452	7.0789985930569	7.04076779522059	6.93979995797992	6.81551544764002
ATXN2L	5.32537186363355	5.46666682803001	5.37500173724858	5.27287014031491	5.27880426350752	5.46937384385926	5.17366472817726	5.4960001417146	5.2658971157407	5.43282072934676	5.45597250515276	5.56402458645675	5.17406809187245
ATXN3	4.96571248244596	5.14161104153033	4.64410420329849	5.07554846437826	5.08476357364806	4.9862728504892	5.06384648037225	4.82965908112527	5.14765495736186	5.04315936258245	4.9683530286931	4.8902763766588	5.16173262520582
ATXN7	6.20368402166781	6.35349553617066	6.40962081355536	6.48349554707532	6.38530126735876	6.50981384864602	6.39724605443149	6.55116275277659	6.49175129108153	6.45376167779567	6.38526346720161	6.24026723287696	6.0282986757635
ATXN7L1	6.27316137196783	6.57166410828555	6.43449890798816	6.44052597812509	6.36787835643365	6.61839897478379	6.45822255851014	6.5079273473604	6.5799827811596	6.43837570380941	6.45348841105933	6.44070218610568	6.30084331931408
ATXN7L2	3.43780700017554	4.02118237880956	3.42794976091148	3.83024528934747	3.16834087895362	3.45066586479494	2.98669078445269	3.67693561795498	3.23832683943711	3.65379476834549	3.69833881498412	3.93297839085031	3.37524490050917
ATXN7L3	6.43297842538753	5.88952174282008	6.35663791594609	5.92726809439101	6.51621742090635	5.94818476447355	6.28981885808496	6.48934924634405	6.26370714623589	6.25175136684497	6.30145789773944	6.43448001120322	6.47904899569191
ATXN7L3B	7.00193310369926	6.70337631185786	6.79691078222119	6.75477588875552	6.98299021373632	6.69760754845528	6.92105047504235	6.75240888819412	6.81853806094001	6.8264424065067	6.81881739166651	6.82932562254237	7.07682183746168
AUH	6.47615688426176	6.59356902396247	6.62657906220308	6.65267618944297	6.63261830875745	6.73620020674741	6.79117703315379	6.59909156551112	6.81542792766019	6.56927038851272	6.54816965760388	6.41776503917456	6.5362808603983
AUNIP	1.52401778120614	1.30306105226966	0.758437262201042	1.11273041009265	1.57659112032152	1.36108807856555	1.42698684275602	0.857352298151118	1.30396605010101	1.39389870560826	1.25098666481344	1.15403766561542	1.58895448504274
AUP1	4.71461633854147	4.77563448683937	4.8247064719021	4.6406757054782	4.52487891845442	4.57391651658698	4.50176587879161	4.76833957821077	4.53819492761766	4.62471445492028	4.74215579060147	4.95740344772025	4.78415540208089
AURKA	1.27690396454764	1.24352970415136	0.84650175145455	1.13576311927601	1.3535167552815	1.33772462593826	1.47762839781401	0.743696883064782	1.35400032640332	1.16003932725598	1.07562679911856	0.920999679308962	1.48478525251289
AURKAIP1	4.42997630359198	4.36427907766171	4.31216548960666	4.47266500985251	4.53947329144984	4.0681306959187	4.32102093623083	4.64994698794669	4.48114601925167	4.48624123898831	4.48050166346847	4.55206035423566	4.57936867444839
AURKC	0.525012198352075	0.50803094442712	0.814716298117938	0.7073238759235	0.632629626446749	0.478314959992376	0.794183200868035	0.741875867510264	0.821927137223405	0.501333897752879	0.559927237789249	0.523446458383772	0.740860483474492
AUTS2	9.65545366961343	9.97841095055916	9.85762280948704	10.0146593024108	9.92489968714281	10.1051586308869	10.0685610155435	9.99813238405045	10.2166680556356	9.92631963620657	9.87566299744901	9.70483483070235	9.70042959455353
AVEN	3.92073781129692	3.79385741837108	4.26084405713006	4.09982130336817	4.04374989534725	4.1759492489463	4.1340312635786	4.14946627036963	4.04794168982015	4.04069280687356	3.97147305065107	3.75729707014184	3.59793959585812
AVIL	3.49411313069518	4.27556353450106	3.1921638611929	3.93618173825877	3.3870736607355	4.13512703737924	3.65552710001236	3.08266974050987	3.69339901092333	3.66830464343596	3.58098797753836	3.44095120116006	3.60852625724244
AVL9	7.56381911300154	7.64808554738073	7.58211542676148	7.64102021271839	7.58631039113064	7.64277747389515	7.59785801006962	7.61342521774698	7.62882184109797	7.61900041541174	7.60813239648391	7.58853964713902	7.55545494380914
AVPI1	3.27175728907817	2.84621227264085	3.40838988423775	3.035852605756	3.25581519450929	3.0104299311928	3.38576974444778	3.11224690616687	3.19195650894012	2.99811518148634	3.06032278133391	3.04492449042562	3.38016239986891
AVPR1A	0.902481069265663	0.578227626100834	0.660702008846834	0.825275186800192	0.71015305549829	0.589576008424917	0.587627120417506	0.507448695803476	0.368033187355211	0.759331654752466	0.665281346388863	0.583302856589327	0.633859846415725
AVPR1B	0.104090335374473	0.0837737410271345	0.168764762504114	-0.000145383653795877	0.113064755061763	0.0702850789201489	0.0493538399277769	0.247103673887144	0.108120251991871	0.112187890978364	0.157212470788581	0.252115130450539	0.108118620945605
AXDND1	1.33487813521419	1.42772321348985	1.89210902776714	1.43112821296946	1.20754134006959	1.83094977085098	1.10423977366167	1.85753155986221	1.11363905330778	1.60839007433955	1.60571523335123	1.63157875534713	0.558787067009959
AXIN1	4.49901184731617	4.54092815855312	4.25643455947629	4.40115072637256	4.63513974014398	4.33631671805805	4.44750132650556	4.60746139568361	4.6214742347344	4.56875277249662	4.56146964926754	4.64802738278338	4.68476535479869
AXIN2	3.35544485906128	3.47807444807965	3.59743378395472	3.52272840059205	3.29900230269187	3.28529548820122	3.39033516703501	3.54188691688558	3.45663930722639	3.33139572542106	3.42768806056942	3.52378978633866	3.52894527489303
AXL	4.63609853834616	4.52954420232156	4.52261794353548	4.68411415092817	4.64867051971278	4.47280097114192	4.57813078615011	4.56929617821219	4.55042246977028	4.62869663425655	4.57531363402304	4.515712361951	4.60605815099833
AZGP1	1.63803863783553	2.38816859031667	2.929354807001	2.20253942457607	1.24036146766259	1.97751217132517	1.91192687965658	2.29884031023881	2.06959740199037	1.50974374442547	1.99304965247453	2.42880970309209	2.18222406805978
AZI1	2.96013462536887	3.10677975240801	3.08037180303536	2.90959246266996	2.85182444527214	2.91458269349862	2.8626487244333	3.08224331601297	2.9548300573943	2.91644750362112	3.03871653489171	3.24484327922644	3.11535566139245
AZI2	5.99422179908785	5.75549830644041	6.08689664501046	5.87143582946859	5.83879661160689	5.85890148520503	5.74156004799176	5.96855030597576	5.62390158003936	5.9223739632394	5.92444561802645	5.96088031365394	5.69698648761536
AZIN1	7.31487230457589	7.04798889003189	7.08914360770262	7.31213716166243	7.27776329495546	7.02954829130902	7.29438013642644	6.94436774937865	7.1192793339009	7.15737690755052	7.08106264414227	6.94385750162618	7.34345168807956
AZU1	0.252429637766228	0.366431467816592	0.182594790780338	0.267096625524725	0.30582874955848	0.159401960154552	0.173316094616412	0.436045573402072	0.334132039739906	0.335850482258035	0.356588053839334	0.459840600557201	0.362167938190361
B2M	7.28813837093794	7.4106829909884	6.93891568660819	7.00447276390454	6.89584971318192	6.90805543151769	6.61918808472003	7.04873078159403	6.69347022784668	7.1479946689034	7.25185297942748	7.64400396595492	7.34055007619607
B3GALNT1	5.66045370833954	5.42868119852636	4.9440198657068	5.42521152973404	5.6680312456321	5.28981299530374	5.45657047002437	5.09428866173504	5.3659855203812	5.543376894414	5.40106296027703	5.32015123102023	5.73233434443781
B3GALNT2	4.60938644325756	4.77160957005561	4.9469046932165	4.77020411485724	4.55487744544984	4.94889043263298	4.7542173274035	4.72563337750831	4.7135828868075	4.65613364616974	4.6952709292332	4.65726753494242	4.4937734326968
B3GALT1	5.7290722550094	6.1479399398505	5.85251669656191	5.83487302388597	5.62435263688292	5.82381788152197	5.66077278536477	5.94002470361427	5.86050195980331	5.78467547059562	5.91928904115769	6.15757377355374	5.96747130467452
B3GALT2	5.56174748303456	4.6297784679495	4.43523246858034	4.58856982779633	5.22234704661802	4.72847600107865	5.00302034140379	4.06105034707289	4.4454513630621	4.89971097154069	4.76470457882873	4.72998788582992	5.51061229545187
B3GALT4	2.36199987397162	2.77805282474473	2.55068425721981	2.24061122934335	2.29530948453824	2.81068073008168	2.43155791214798	2.51465948647491	2.56616177345437	2.41774630392164	2.5607548550932	2.77418653572742	2.47797254963355
B3GALT5	4.81983487849217	4.93390651419015	5.30649222421376	4.35652808420351	4.52194940473968	5.30809957095202	4.82064080738354	4.78779949353045	4.69795673938672	4.61276958328435	4.86374713764076	5.1568395645318	4.74052650163911
B3GALT6	3.7152155505317	3.54472815349681	3.68186545315879	3.62968863062183	3.77500835432384	3.4551880943753	3.80203478738254	3.66984737055118	3.78859062290006	3.5859839282741	3.62379427161585	3.64490162589993	3.96158720824534
B3GALTL	4.78467785058698	4.31295049176784	4.31386618958056	4.67196756727627	5.10846015146088	4.60368884431571	4.83019374251445	4.61766939307214	4.73848352704235	4.89216756592186	4.62102739842308	4.27874725689574	4.49894732445173
B3GAT1	8.74099662297132	8.58668354770992	8.90841804863209	8.57030951089177	8.51198571126307	8.44615497734644	8.33920923144783	8.89350184233515	8.34290710462527	8.64753360822537	8.75262103286764	8.99537411132297	8.58557619486988
B3GAT2	5.97286604316692	6.17208672076905	5.89702483709148	6.33021533948443	5.80333273364061	6.14562984351752	6.37644816000557	5.22921321202435	6.0782015128502	5.70901207825062	5.69305799732457	5.43857564405303	6.34383181971077
B3GAT3	4.6436751206746	4.56432132692209	4.61734381519391	4.57712734204904	4.56416362087635	4.36255934954809	4.38616594411566	4.74970214357766	4.44742274604512	4.62159031172946	4.65799853744921	4.79816460611778	4.62732487539359
B3GNT1	6.97135878509449	6.67509076131384	6.73402429527204	6.71423152261019	6.78287285868718	6.5867744998452	6.87880834149777	6.4118070624848	6.65230761404961	6.61114780532608	6.65110585338298	6.68601889973785	7.18991278946841
B3GNT2	4.01401472061175	3.61514468751319	4.17218223772883	3.7452338004918	4.0613213948662	3.95117854206009	4.38652904687443	3.70946794779795	4.12230552559229	3.68614071566456	3.75239194867161	3.65163172858335	4.23921601263526
B3GNT4	2.55260740133908	2.67412287155548	2.51755191392992	2.35951183721802	2.48544792602408	2.47267520679072	2.61306407696451	2.43374435894629	2.66430112916202	2.3766457341049	2.52456749018069	2.72899458420494	2.98576627319676
B3GNT5	3.09819640400877	3.2588377473949	3.4030574247043	3.70302576808287	3.39536689273212	3.72866772036143	3.8966354936969	3.06739901819328	3.74065955014378	3.25569471185855	3.10209241009662	2.56532492492589	3.07851508950561
B3GNT6	0.0950098964037556	0.31338432238806	0.204940957553618	0.486771018196781	0.0611763949700713	0.155083119431259	0.157214451115065	0.163643517751442	0.187895115267276	0.178746312131412	0.158376292311552	0.0820551527435261	0.125773059625731
B3GNT7	2.78645039116549	2.53468494238474	2.35748004552619	2.55738792083775	2.5435129310544	2.3448769971746	2.47907104983756	2.17540293970617	2.28281867080096	2.49855410810477	2.47785028113979	2.51963777544798	2.86300224687496
B3GNT9	2.57848307000865	2.50038573720616	3.0067257641954	2.55198760263539	2.53706908227716	2.62862122156455	2.75663721193534	2.72427072789602	2.69122827559137	2.45213004516792	2.58106491927369	2.63962771650429	2.67104305364413
B3GNTL1	4.00168893449417	4.27742951328391	4.07256643605423	4.04395969190761	4.0609159668612	4.38451054424495	4.12259462126444	4.13062372365508	4.21359594050355	4.14491424819592	4.15161463732681	4.15659872206909	3.96908159640623
B4GALNT1	5.92260798749172	5.6101798684985	6.04653416592676	5.65748814776932	5.74759606061187	5.68317481640454	5.81690834233646	5.74084717459048	5.64041014154723	5.65448220098606	5.7477596410101	5.8451223926644	5.93115502214332
B4GALNT3	3.89016565788324	4.14155208319905	4.01754108916856	3.83645362779552	4.06660819056494	4.35018854848251	4.14686003214811	4.13325712524373	4.28074548082578	4.05368556255627	4.08072031698599	4.0924296503339	3.92325605485332
B4GALNT4	5.53238623503131	5.53356394270499	5.50447430047758	5.26272221105131	5.57512146126687	5.41632705442496	5.4163152026397	5.74299403661739	5.57453932924841	5.53600399240246	5.62561311553293	5.84722840512799	5.66480381870262
B4GALT1	3.19038420733006	3.03995409113413	3.628266730798	3.11946387773734	3.4013703370691	3.5143864856329	3.6029680531062	3.47512848087423	3.5514216978866	3.21728732026856	3.25248370409989	3.14057260475727	3.11872561475074
B4GALT2	5.18064656112336	4.74255700810232	5.04266838640713	4.72629019344714	5.14469036245544	4.68226348922224	4.80972034757927	5.24031129110746	4.81722483807771	5.05488455956497	5.09294285619567	5.28806950148415	5.09074503094847
B4GALT3	3.73051199409217	3.39405862152623	3.55300325722429	3.53677387857425	3.60642152532016	3.33554661936885	3.39417697423121	3.56792613366884	3.29373361830283	3.61093334544012	3.57852439093953	3.6222610354074	3.55781820733908
B4GALT4	3.63786792161413	3.75435730591774	3.79764787590049	3.8318974235523	3.688312298497	3.76488290514655	3.81193866722387	3.74542473592873	3.83376907828378	3.68707845440461	3.69553887267523	3.6361297751957	3.70131773538442
B4GALT5	6.13897528914677	5.83185615226495	5.91972479426227	5.93379202271672	6.26530576541473	6.00919778548823	6.19126305104749	5.95964847123053	6.09778300886669	6.07896434052357	5.99567433835319	5.87751944531984	6.09596016735669
B4GALT6	6.41035931790326	6.00726201310629	6.43479591519971	6.20443709022121	6.16326157261254	6.30531737504346	6.30592965592403	5.90899011612953	5.93250483789714	6.11743812318986	6.10153158502535	6.00312556755978	6.16080541514291
B4GALT7	3.43258698383733	3.40112703097877	3.12362479440616	3.02781065344431	3.36279397272359	3.22701101252109	3.21051114887052	3.26178052153306	3.27396797881106	3.30972407917012	3.37965632577412	3.60903619388097	3.62488778101286
B9D1	3.95572195946399	4.19753870379173	4.06576346588488	3.93622370783815	3.99983152563435	3.95782717551858	3.88504586188978	4.35622773780556	4.14193802171152	4.0715234542481	4.17865565624216	4.41105208975632	4.12488699480584
B9D2	1.51866827294912	1.42165246403673	1.59499836098642	1.62697158384894	1.56516516608386	1.29370384490054	1.35231145106042	1.8340227734279	1.4522670480917	1.62820147841214	1.60510166863283	1.6336063889973	1.38495812336316
BAALC	8.04440816031716	7.83008046943948	7.83663762074707	7.8733763722227	8.02360075675326	7.78073349196249	7.8607263024206	7.92274623779721	7.82591438864199	7.97880285520076	7.945463451479	7.96976844958024	7.99611524585499
BAAT	2.50894556703952	2.59063204567198	2.57496569298955	3.262405924134	2.28566975932851	2.52354863089169	2.53236256080818	2.13221998017872	2.25692426392547	2.50863914162698	2.34250878329727	1.9628830756649	2.25181507396304
BACE1	6.89841021287084	6.81425866679021	6.75913240439625	6.88438994028359	6.7276387972898	6.85418540775793	6.77118233961113	6.53378152407527	6.59685480014712	6.78508214503253	6.73934280212102	6.67292590985348	6.77012146565005
BACE2	4.34664435701052	3.90505128505143	5.21856795144943	4.18542151319375	4.37291622852231	4.70021222469765	4.64320117152047	4.70860383791099	4.38806788516583	4.26496213849862	4.35173155348975	4.24494572581676	3.88105124502607
BACH1	6.29046022126808	6.42649743573643	6.55640116890456	6.62767520668551	6.12206097665578	6.3577517632246	6.22990869838488	6.35900903774407	6.17892777743161	6.31976046102346	6.33249424475257	6.29897624907303	6.14417178679917
BACH2	6.39418912016047	6.15371277728773	6.34507306748821	6.6141920687234	6.90896770988686	6.85791144975302	7.22934268260978	6.19364181639036	7.01387413334596	6.50792881044948	6.2495656330538	5.60932081622581	6.32766070308221
BAD	4.57521478442606	4.47935250062622	4.48378500829024	4.37660250062615	4.42129070628971	4.19086244626575	4.19477109715664	4.62404339235722	4.26542402764153	4.48813975350891	4.56633884771713	4.812187382693	4.61047831974142
BAG1	4.91866874027923	4.50086601177445	4.75946754025748	4.55733275753897	4.70036655754914	4.4705883741384	4.66871458107695	4.49865358717459	4.44937269616788	4.58060575312237	4.62890707539447	4.72307671489749	4.95081410162053
BAG2	3.68727291370093	3.73447909747639	3.78814522510393	4.01395639287418	3.50153174932411	3.64963319271971	3.76446134944638	3.38798087244133	3.57992810732367	3.54933177123547	3.54411499090956	3.41618503776065	3.74911055714503
BAG3	4.93772164008587	4.47191862202334	5.37740765064194	5.88335488659556	5.36752733287515	4.92122200459937	5.91710346641474	4.87212609217145	5.53904619344091	4.93371082367602	4.66984029921308	3.80755811446541	4.94778979105719
BAG4	6.00029307948823	5.74581615555825	5.76737549851454	5.7359014626706	6.0030849497816	5.81175797465782	5.97112569171607	5.71048136381523	5.86121994095815	5.8458082331929	5.82354451519878	5.80552700180658	6.05814207701903
BAG5	5.64028707611755	5.577944056204	5.75877414182513	5.61331399808054	5.51835661068639	5.56504794892625	5.58783986481978	5.57999100348539	5.51387388592396	5.53029036277309	5.58554890616583	5.63680876197214	5.6466248850568
BAG6	6.08039182608418	5.85575765423125	5.96815434657811	6.00730828513297	6.015197890801	5.75230151910688	5.83302689584652	6.04222707981313	5.79942974284834	6.02784927213129	6.00057656366523	6.0326284332514	5.97221172242873
BAHD1	4.4689639604718	4.48616388298999	4.620446755375	4.41636122672102	4.34644851867354	4.31272139714252	4.31359565061355	4.60794687771354	4.36729975473592	4.4040668333372	4.51264911282913	4.69986874181649	4.54264599589418
BAI1	6.59720833875854	6.70771272987307	6.17632040162271	6.52712610580968	6.67883503365288	6.24522662406737	6.11719581451016	6.92221735179754	6.45934725817346	6.84317199783297	6.78847737844919	7.00027809409598	6.5559691349092
BAI2	7.97730760743372	7.80545416195058	7.92121621376564	7.84822341844268	7.79262454688315	7.59163431981472	7.54983481925447	8.00709470979626	7.55603267649532	7.90711533275106	7.94096999093376	8.11399845970636	7.8424904626861
BAI3	11.0702594934383	11.0089897994306	11.2638566868333	11.1316978548089	11.0021111131593	11.0715061173584	11.1152168896609	11.0664287987183	11.0312169975134	11.0011555620631	11.0336754170412	11.0128204442416	11.0389735147891
BAIAP2	7.1591736593998	7.16276602513894	7.01857892689769	7.32550138682738	7.18681175310914	6.8554139747644	7.03369427147292	7.23951988631081	7.13096288457162	7.20711390639655	7.17329388331746	7.18612692012838	7.25529250921294
BAIAP2L1	1.63681084198395	1.42442860914049	1.27558499098294	1.65702051391673	1.56064501648606	1.40022860624293	1.40062532757432	1.28598186951817	1.25998326000164	1.60513301526007	1.45555565720095	1.30982097288615	1.40868292551064
BAIAP2L2	1.83118067619955	1.87181981570324	1.64150370058958	1.78416044812	1.81356943499726	1.85727326074614	1.76815059371286	1.683560084516	1.76100066754283	1.84217860624397	1.8024806333756	1.78895300596623	1.80698037521459
BAIAP3	6.92833085183144	6.16919175369768	6.17224032516583	5.88091872713511	7.14107209256813	6.07676542318404	6.33995983476892	6.95074381084898	6.49512136439376	6.82863185270066	6.78956092859804	7.09229965125789	6.89689870007732
BAK1	2.6512638773908	2.65157637929087	2.46200197214244	2.38525504130097	2.43349125000734	2.52754142947971	2.41571321374346	2.34079026528613	2.35609017100966	2.47406576661437	2.54359755396835	2.71622577847442	2.73525444235306
BAMBI	2.80254007073772	2.6704066092045	2.77273872725328	3.01365126387381	2.77257779374531	2.59967882696464	3.15921998933587	2.31494688429862	2.92155428528668	2.51141763647771	2.51220645253596	2.31023057525219	3.21694993415801
BANF1	3.33188553059242	3.12224216451254	3.24458900788414	3.32133872091087	3.47555301238246	2.95119376393575	3.2409677534182	3.55653438506836	3.34914487216415	3.37612558319177	3.34624910760736	3.36676639390699	3.38520666359741
BANK1	1.93516555411013	2.3369188184144	1.92418920392619	2.19382172539676	2.09095381690361	2.32910621155361	2.10058690943469	2.15838411778733	2.28144953365921	2.21025332437047	2.15377392800395	2.08294742095352	1.92837948466242
BANP	4.95094797488751	5.2601741210722	4.83600335915599	5.50339461122089	4.95175492084748	4.93378856511471	4.95315673517157	4.95946895937302	5.03784378811731	5.11973967305425	5.0191391661419	4.87822377125898	4.99854467372316
BAP1	6.92554418660392	6.37977961810772	7.18666652690884	6.51467426133018	6.78547664458713	6.45334335472774	6.63198816630402	7.07036996335917	6.52485916407716	6.68850823952441	6.81242766241447	7.02006575864412	6.78126274012932
BARD1	4.34651561837954	3.76671173489779	4.30892652037773	4.17406882874557	4.27319278304211	4.42628100428379	4.3723477369692	3.82521322764508	3.90777857645705	4.17976155510601	4.00573344600984	3.64751131085107	3.77601969038293
BARX2	1.12606731888277	0.487633527490871	0.969862799722268	0.607182559223182	1.41311304580076	0.927223421955329	0.859366247991741	1.47825242209957	0.894634989879643	1.29722131998815	1.14831980118429	1.10195662412856	0.530954350163958
BASP1	7.80013508334993	7.39499909961167	7.48509740892411	7.55452101427304	7.81728895536447	7.47680290266719	7.64693724952966	7.51740388220972	7.5106006654766	7.68381342260466	7.5899291127499	7.50956059243808	7.68120538357915
BATF	0.28444724242156	0.144226655670629	0.415593384292087	0.232463164682032	0.168871974432632	0.236117352261295	0.213693454323005	0.220443537821461	0.0994552126713806	0.188250864671416	0.21415550945284	0.222397394440409	0.164019646128384
BATF2	0.713323025491216	0.467133938162624	0.450863608438288	0.337497536684341	0.631629369494263	0.626106376703069	0.435435217751329	0.479272371007418	0.336298518658431	0.646793247048359	0.597132707666494	0.635252679584594	0.452546198650484
BATF3	1.93162779090078	1.98496005071599	1.99200220519516	2.11979016958679	2.29554906199011	2.01030876965714	2.41285898856995	2.17209667014534	2.54003911128385	2.04128502153935	2.01234025814667	1.8586178125177	2.25854046583037
BAX	2.85583970192669	2.74624116529254	2.79542303086286	2.65799354810829	2.63731749088383	2.57068963688837	2.50866582300092	2.75850404018195	2.48007886180451	2.71853419866029	2.78878977615457	2.98293891513609	2.8240486849059
BAZ1A	4.10386469063246	4.0810532537893	4.55075729565655	4.46942856283272	4.21370398510669	4.47498921039293	4.54958670056635	4.20736924156275	4.39187361702364	4.16230585070982	4.1097084683745	3.80393069243125	3.94251856221136
BAZ1B	6.66855096946431	6.56814852669397	6.45308108758289	6.64436443318481	6.65424991310565	6.49856844002362	6.57127414174965	6.49577715642726	6.53065171844255	6.63277339286574	6.57649702067069	6.53518703463759	6.65806624674068
BAZ2A	5.35945677044413	5.48309836880526	5.58336927894215	5.54953537224221	5.39887090490462	5.52732030797337	5.4582222920855	5.58498044123962	5.50773088253358	5.46662646472337	5.47384848116875	5.43984604969077	5.29580747111382
BAZ2B	7.9981866913983	8.14353356272804	8.28825018240106	8.42530740697871	8.09357897348345	8.18184600998566	8.25682697372017	8.22484956240568	8.27640911684094	8.12917397287901	8.09713304002524	7.93116036802189	7.97978370745146
BBC3	1.39365740810884	1.465982559162	1.7329186507855	0.995662435614522	1.43364929201031	1.57521695520428	1.65854308018748	1.59212356047396	1.74277371154292	1.23309762063158	1.48082408244922	1.75827463865375	1.79577248095555
BBIP1	4.76041420518604	4.88523355510574	4.64206358149152	4.97529183202066	4.86880373653212	4.81225345685746	4.82133252896967	4.81225915002383	4.89456098412087	4.90258089476778	4.81766286020689	4.70857849331477	4.75649289907982
BBOX1	4.017116707312	4.20047679797726	4.31510067551481	4.36425684005695	4.29609219307071	4.20816425462774	4.23944062960863	4.64636079884474	4.47230134314401	4.33154499605526	4.30081583612182	4.22324010729359	3.97112235503604
BBS10	4.24290170521116	4.31401715157185	4.12238309017753	4.34153101995483	4.13090363527387	4.07708692705069	4.18416836824734	4.03867057142983	4.15823707820785	4.14702505651868	4.16406251170023	4.19040274995249	4.42282297319921
BBS12	3.195356957468	2.90746391313935	3.08051804031987	3.04280821925047	3.02269239388099	2.87975161790613	2.98817727372209	2.88876669347159	2.81387568702315	2.98914688048306	2.98784924329341	3.00305776797348	3.13477103492177
BBS2	6.71776931095163	6.84873198106386	7.17156769857335	6.91178993805512	6.71395287987923	6.82667975838989	6.8878293252109	7.05176247231631	6.94766106520351	6.73514888516668	6.84863744614974	6.91062305672423	6.82264872332932
BBS4	4.7866502502858	4.79206182185687	5.00076866754874	4.77388579549063	4.65238908034692	4.89368072201621	4.68920488069161	4.84687617737438	4.63474692871225	4.77235544406179	4.81575343861227	4.86752878937806	4.59717567680264
BBS7	5.83364804073717	5.66414265032884	5.85581116969191	5.75758426291929	5.63784293443007	5.71736071010492	5.79030524303756	5.48289149655143	5.5747506024053	5.60283244427474	5.63429283077294	5.61787890124538	5.83636786312922
BBS9	6.89042395198687	6.89269842541697	7.56423215658917	7.10120877514752	6.99677948247638	7.23674525165214	7.28803017662952	7.30545144034667	7.25104412259296	6.94569966286315	7.0200269846682	6.9223747712937	6.80924778007185
BBX	7.659573447377	7.80738879779018	8.34706918392828	7.99542831987358	7.56119537887933	7.87953152286556	7.86139145710407	8.01057111459548	7.83507174581164	7.66036322957222	7.78963233997183	7.80539367917617	7.63889543787154
BCAM	2.34185371296283	1.93435694429002	2.05426435300265	1.84496292679361	2.22290922042789	1.8988026894325	2.15691541298936	1.91762567315198	1.99987097288723	2.00976722139336	2.06308862841839	2.18821107710173	2.50731433317959
BCAN	6.92356291670321	6.92697685731586	6.56640697772765	6.98108304309194	6.78432828323308	6.50873502218946	6.65857063138584	6.64563154327951	6.66481430979167	6.82401109590098	6.80255558452146	6.86621689638038	7.10001817170331
BCAP29	6.46041344102288	6.43745916091437	6.2452702620115	6.43632380738373	6.4260117658628	6.40289240100587	6.34848956162696	6.28510280487689	6.31606294453781	6.45956265776372	6.39991667807027	6.36457385737937	6.39518180497741
BCAP31	5.99624128600636	5.80467038843603	5.96959244192547	5.76180862306387	5.82461731227451	5.69844279026036	5.76923388761978	5.85994182494726	5.69894181727463	5.80291851705513	5.88186844689322	6.03882131157433	6.0406853604497
BCAR1	5.53872502332815	5.72780527608303	5.71338445447022	5.54398938392773	5.48987210267399	5.52712602794193	5.62826372868977	5.65112947711076	5.72279948901116	5.46022878775366	5.60819778744278	5.78509338940912	5.87763646409574
BCAR3	4.91672900542731	5.07556607919655	5.40933166169784	5.37861819437362	5.20685299063978	5.32220461995044	5.43856436642543	5.40403299056914	5.51433158815136	5.15409866238199	5.12040695464003	4.88124812220737	4.89141519959902
BCAS1	8.6157640623531	8.41393248051528	8.30265552325351	8.6181776203753	8.38734842101183	8.52810445547995	8.42935370429812	7.96604356513954	8.11670040003428	8.45394705780395	8.32105768653067	8.12805599234144	8.35041392085766
BCAS2	5.07201159834492	4.73398680745515	4.8830994193944	4.91892278573524	5.19240493016633	4.92141498100637	5.38030918258203	4.64206444127839	5.16760502469375	4.84076716819799	4.79087270509775	4.5943966561961	5.30435339624817
BCAS3	7.53263312557335	7.88159243282684	7.88676840658901	7.88135660455569	7.7679811610657	8.10692222076206	8.02788909159639	7.88018716368855	8.13465941141119	7.7671621764839	7.75800878933545	7.5945045183595	7.57781579222902
BCAS4	4.51612952116433	4.86111097505776	5.17839884582023	4.5548828051681	4.25204179423718	4.74710238792306	4.44854722690499	4.93952762540277	4.55890857998757	4.47818103226341	4.75284106289686	5.10414528338559	4.59545774251017
BCAT1	6.1631607288139	6.39613322536338	5.59836434640845	6.0767275680975	6.14268012379125	6.09274792418963	5.82583875803832	6.01940209133886	5.9968925624476	6.30428482312367	6.22041710511655	6.32026302875531	6.15782582606756
BCAT2	3.01399210551056	3.15339471389929	3.53155658867008	3.05515484355097	2.98189839003506	3.12780486973687	3.09443543467279	3.46895026406702	3.21093876710954	3.02926590705827	3.20378559490428	3.39593090769675	3.10790229707489
BCCIP	4.5151346243102	4.56622572207964	4.35286620022596	4.48555553825025	4.45325721019416	4.45223332867077	4.39071670714254	4.40057350037201	4.40402677275596	4.50414568476468	4.49363851602636	4.53494003082248	4.53280046457424
BCDIN3D	1.8373918115257	1.7899445413435	1.567429269804	1.79127538891983	1.70413253856112	1.68010440444123	1.60197889066316	1.55797485394144	1.53363496537319	1.7805616434359	1.72858483208607	1.73047397021483	1.75520570647987
BCHE	3.81510225357118	3.76999715946986	4.04252225496683	3.81208143915163	3.44539238110691	4.01990710361329	3.77796339055646	3.35371931473341	3.43549194173893	3.56700931320073	3.61716381500662	3.5671560062566	3.606035511203
