SZ_812	SZ_841	SZ_837	SZ_810	SZ_840	SZ_814	SZ_847	SZ_849	SZ_851	SZ_860	SZ_838	SZ_839	SZ_858
CA14	1.29294904839086	1.98465668990811	1.87164126988255	1.57533068883598	1.92598416526402	0.974650636572273	1.69631432694078	1.61518980633978	1.33985141160301	1.4720988867978	0.857213121421919	0.916934971979764	2.49275399620965
CA2	5.04082190253825	5.02061143667747	5.56590222122287	6.04554266820459	5.35535432362346	4.55809844864452	5.53934485140302	4.65158709694063	6.11842351847659	5.53315122151506	5.90651488356581	4.90228112364462	5.80933621724009
CA3	2.78643020314433	2.3810763378539	2.77729721854426	2.72487626992096	2.94227244141355	2.93658900980215	2.66000824357666	2.89104707458151	2.81086462839796	2.92299873949197	3.06572364993078	2.53323206360615	2.41570973026278
CA4	2.3983936144023	3.70623201731231	2.33629280940277	3.54024171851536	3.62547808733177	2.18330341644917	3.30530779490283	3.23790744254028	0.825195889805023	1.91072732350642	2.19588730265159	3.80385336433301	1.18081160414097
CA5A	0.218896992413977	0.386690205220487	0.554690759451538	0.164620412065349	0.417418147991762	0.417418147991762	0.108922653012188	0.058097872720899	0.423152784528779	0.174571393793027	0.540691618200554	0.409244469231213	0.378069658981002
CA5B	5.3621153967782	5.41868573210922	4.95622041843845	4.91662908695383	5.13410635717744	5.47291324812687	5.33440852782993	5.36493078018438	5.77344000493568	4.89104701014771	4.85666140394093	5.24401544660784	4.97900140576861
CA7	2.78292189158487	2.3810763378539	2.25900294175662	3.31635969569797	3.2114976757758	3.32595340473781	3.19674818783955	3.04169379573066	1.98670088672298	2.67715625061184	2.73408456842648	3.41584783872051	1.99085046343345
CA8	4.67209515720735	4.59576574703595	4.54821365168098	4.51263429002888	3.74474857304057	4.34267897802282	4.72600274333471	4.38507467944029	5.31824165992229	5.16107928949948	4.60374004795053	3.91999592299261	4.84054879181103
CA9	0	0.223696502016534	0.376770907112221	0.0324126758999848	0.178056607707416	0.034010647422165	0.0291708186595649	0.058097872720899	0.193060603984791	0.23853573571826	0.179737193981431	0.0893161672685204	0.0549614175112866
CAAP1	4.76562661166777	4.4810006997792	4.77360625509267	4.7754232172139	4.85034778889456	4.82742904185818	4.89668501805008	4.79686715123586	4.76644489499621	4.70071806070385	4.6014500181146	4.76394624534779	4.70994661930936
CAB39	7.29072651451099	7.5458387345596	7.24891504244395	7.14064291561735	7.1328349712563	7.22343865644129	6.89160907938827	7.2461625288887	7.36682093470092	7.22112153254144	7.3509897647603	7.19160066185409	7.39496657393939
CAB39L	6.34915895096145	6.44442483977372	6.8587786897129	6.1009766851144	6.15438093929433	5.70441182629772	6.14827387090543	5.9720507726233	6.29294574425297	6.11537914642333	6.15837461525606	6.24630833813226	6.29064400140253
CABIN1	6.74979460800848	6.06182795172122	6.7321525635934	6.86145565404952	6.8166877733612	7.17562418919021	6.91550701077338	6.89282155002571	6.9511939669623	6.94102354396513	7.04982043556215	6.97276347983767	6.49367111621801
CABLES1	6.25419658519548	5.13591673296846	5.85191745991396	5.94988306775459	5.60289156923274	6.39092403538104	6.54670840895414	5.90919306889732	5.80384756834219	6.48934792164253	5.09865462017234	5.94387766332488	5.72722516373422
CABLES2	2.80036187925003	2.27754589832362	2.35977397252736	2.99994592994279	3.05522112594795	3.09428826588992	2.99994592994279	2.67113620475542	2.61247545511142	2.48618553712204	2.47004023258391	3.15331263806072	2.47548676643334
CABP1	6.15575444170865	5.02061143667747	5.30718093561967	6.4309899044644	6.37380265637311	6.73796534048664	6.74665378897043	5.99319066053823	6.6434895662654	5.90689726595284	6.63979189945396	7.27201684847658	6.2043883439985
CABP4	0.164620412065349	0.0673316751189878	0.502430055497964	0.185029914619804	0.262683881830265	0.310524724739521	0.108922653012188	0.181909528551743	0.525762643180136	0.23853573571826	0.130624501735515	0.0533861292394357	0.363128614157991
CABP7	5.8252916310665	5.31735159605227	5.16612346876157	5.93650135978897	6.10046958110378	6.2485279928461	5.73710134527999	4.73946086645321	6.18569012589127	4.98831092245103	3.35284671162375	6.87152147777609	6.05515097704454
CABYR	3.69640115342934	4.0872312354304	3.82612151867387	5.14272741301133	4.26569020381679	3.9668418836389	5.16294218493256	4.08893915633552	3.58761115370751	3.51981263468787	4.62432556175622	4.66803418080314	3.12259688120135
CACFD1	2.99820370217947	2.16495197240727	3.08632147054704	2.94906233780106	3.14305985047978	3.51797558972876	3.28795175558728	2.93059446505543	3.37981115253199	3.38224916936894	3.02681925679859	3.51811896613494	3.51588666555676
CACHD1	7.27359222338917	6.57379588720322	6.93359496739654	7.66729763617507	7.21461721870163	7.27807038111886	7.56633125602005	7.13216732323629	7.2998936793858	7.03400747864268	7.15922066008319	6.96288223859735	7.28492345259656
CACNA1A	7.19585347686831	6.25419658519548	6.54129114781624	7.974544606388	7.67022134186226	7.48614867607935	7.98768070204976	7.72435031815276	6.68100292754434	6.86214773170097	7.5692522810441	8.01383512560199	5.98127064988421
CACNA1B	8.26698346454276	6.92229678206784	7.46698775127517	8.55277497666865	8.42663322161033	8.78991563311705	8.69870943589571	8.5586517884901	8.16263448255789	8.3763476075381	8.20725556217496	8.66147045987584	7.49706787419853
CACNA1C	9.09775921581686	7.31839364824678	8.50361370465035	9.2507236635585	9.16009094848988	9.80331685526865	9.53617309413045	9.32635426263277	9.16009094848988	9.07716704263825	9.12633382825148	9.40060469786535	8.6080151778613
CACNA1D	8.09068919212768	6.60311914475667	7.75488893684745	8.32266058760813	8.13490288761397	8.50590094311382	8.45450123361617	8.32695158734209	8.00054971946981	7.76265414555085	8.2178597796777	8.40811185472739	7.5107278970454
CACNA1E	9.67710749259813	9.21648320341897	9.33472245488028	9.68886244952976	9.80696336597104	9.94254613304381	9.77026895084175	9.67710749259813	9.80331685526865	9.80696336597104	9.67710749259813	9.88309376907269	9.59461842747844
CACNA1F	0.233754906728311	0.682197787965973	0.215657950333956	0.243050419786541	0.384901834597027	0.399174446139791	0.33246572269723	0.125564675177874	0.703383296815398	1.2527794031715	0.290823040522129	0.567045620556409	0.767488841847689
CACNA1G	2.07627510969693	1.63402422131505	1.45733800214303	2.17527321750925	1.72642874178255	2.64819038076527	2.68081807433782	1.82593716048223	3.64214808710766	4.60194498996873	1.81359870260911	2.58143183942115	3.67135205493167
CACNA1H	5.32573686346471	4.44756235395521	4.60972780700968	5.63521688859078	5.34914809791614	5.68702176694931	5.51568301874838	5.19753590302057	5.4132369765773	5.45374567280755	4.6737949755592	6.10520336364741	5.68845248231164
CACNA1I	6.54622799274172	5.97074233756039	5.68845248231164	6.91025039494346	6.82819563198167	7.02098077881928	6.85726144595438	7.20073979114572	5.67846337306261	6.3042923236718	6.5937054344881	7.06017014377908	5.3511964944921
CACNA1S	0.540691618200554	0.812601800269085	0.0594130479296463	0.0795919821804358	0.178056607707416	0.565415690993287	0.357467975644226	0.33246572269723	0.179737193981431	0.888313884367225	0.0795919821804358	0.0533861292394357	0.731476716066286
CACNA2D1	9.42477538722267	9.13268114690177	9.01533465649391	9.26409723480919	9.18171274478048	9.37108800994163	9.28347028927462	9.52151078222304	9.38263219464618	8.9695398073775	9.41161907721348	9.4845906054481	9.46973490919317
CACNA2D2	2.71189857326921	2.52276095362878	2.73835558085503	2.85680816910236	2.83200503518054	2.91112897678246	2.78643020314433	2.73309594257452	3.07185779604651	3.71422149042713	2.19588730265159	2.71801277836467	3.17485538513937
CACNA2D3	9.27480268106669	8.43574354498134	9.67266377655599	9.84055671415291	9.89091223535842	9.18171274478048	9.78944433761103	9.71526807011837	9.35536730429158	9.03777243471262	9.29022587861109	9.78944433761103	8.5586517884901
CACNA2D4	1.68668494114487	4.10575365504497	1.358894307085	1.1354297927953	1.33424321706391	2.55397876406602	1.34942602326992	1.39190900958124	1.01539822525139	0.634696452010122	1.29135738070102	1.1943989497091	0.767488841847689
CACNB1	5.83519071924857	5.81474133754564	5.05452481029221	6.0283453536817	5.91475957511206	6.17639063920208	6.18946392549004	5.96529172478239	5.7336770424337	6.02486335211371	5.56203852004527	6.49565431864001	5.82865807152817
CACNB2	8.80098290385682	7.26004257811819	8.67230153908892	9.28558412399167	9.09330979678359	9.21318972953413	9.65626336610219	9.11831034174971	8.85750346678438	8.24192438246798	9.0341247964713	9.46437976023592	8.33929725174073
CACNB3	5.28698671467101	4.97732174610715	4.38906060270093	4.7895980661864	5.18767282178486	5.51821649552793	4.94443482682543	4.75601822874524	4.72493507612649	5.1981690004164	4.90631351343841	5.57705769644389	5.07977107082864
CACNB4	7.48965539732528	6.95735808803269	7.14140222622437	7.27402388171385	7.32660132452508	7.53715847784231	7.34566628609357	7.36108706474587	7.13423685561106	8.44594225761492	7.33729232039628	7.40677207291913	7.14280451704426
CACNG1	0.0594130479296463	0.0673316751189878	0.0126954235451963	0.0795919821804358	0.0549614175112866	0.107652631134277	0.160213755277603	0.125564675177874	0.0875555950997889	0.123472922264163	0.0291708186595649	0.0893161672685204	0.191651992898482
CACNG2	4.50947841139034	4.23747352650027	3.85857028337802	4.9302952205711	4.89689113229578	5.43836266085271	5.39260665531666	5.09972694854088	2.97380965072354	3.56604694706128	4.65720582759624	5.37005738554987	2.41025720217469
CACNG3	6.49367111621801	5.14874854478182	5.04210934589091	6.13176554784663	6.30031837689395	7.14311243795667	6.9204840390105	6.89668532863962	6.63154381537374	6.19959271867307	6.35485431803213	7.00107727745682	5.82914752944344
CACNG4	3.8588513372997	2.96925505894034	2.59932690981235	3.88627824765315	3.10006528394232	4.10529856181863	4.65699537605981	3.46409726955646	4.03338229455998	4.10161505861108	2.86198224912246	4.06874043510691	4.07739947390579
CACNG5	1.44040680410262	1.45733800214303	0.596248212693753	0.973851006373739	0.819083393631106	0.944973244862825	1.88366743600422	0.525762643180136	0.45492069971553	0.997553045233977	0.773916219884507	1.13471740224641	0.592961558624301
CACNG6	0.306577037709956	0.682197787965973	0.394686242822451	0.287983097934169	0.306577037709956	0.086051527984935	0.268921769560676	0.508576758932498	0.0751104177167175	0.0751104177167175	0.627933889009463	0.495009285429603	0.363128614157991
CACNG7	4.6867791433584	4.68421984148107	4.62438857928349	5.23274607184687	5.08526766480403	4.99383567270229	5.47175798500663	4.93869209152103	4.06051592374973	3.71422149042713	4.38055510628303	5.5652630251916	3.72249582660559
CACNG8	7.77288788133643	8.80234979946044	7.37906451608548	8.23955648787435	8.06595398307096	7.67840536670839	8.46997217045616	8.15000945482596	6.76355802637715	6.01322418440381	7.20190538663053	8.49860216370567	6.84936741728899
CACTIN	3.974664827924	3.64091805906981	3.86496545306699	3.79361430751172	4.1523209055205	4.12261169831472	3.75341499408372	4.08825322990984	3.82238362662932	4.11154874705314	3.90235909178801	4.06544204685241	3.99268953391162
CACUL1	6.89315827674174	6.79997937301502	6.98529497974389	6.73650082448735	6.81603121354174	6.77071736504098	6.49676359268512	6.84974686925414	6.73483452025383	6.77826317684998	7.10177728534644	6.9008136768466	6.89850799149509
CACYBP	6.09179586145037	6.72748718122894	6.30699980843063	6.10553393184116	5.95719552542775	5.6395266578881	5.82787834124623	5.89814120444955	6.20925976558828	6.6283576838555	6.58444477027419	5.95245786012488	6.63966145772709
CAD	4.15258080359025	3.4731821124105	4.18658159754846	3.99958756106496	4.16919277686617	4.31788514044685	4.21938970099404	4.22948036488422	4.11613853469023	3.84855610316655	4.20172996181142	4.13827682436461	3.90500388636927
CADM1	8.87069707544097	8.19338611380408	9.19189145890867	8.75326544886426	8.56381640275731	8.97662905943464	8.79905021750853	8.5879799601022	9.965710573218	9.64127884907775	8.62295373306295	8.56381640275731	9.82555987654592
CADM2	11.8803601139034	11.3797305122531	12.0255713054296	12.160692860237	12.0255713054296	11.8803601139034	11.8803601139034	12.0255713054296	11.1547081625989	11.2563979350382	12.0255713054296	12.160692860237	11.0404949661207
CADM3	7.728567382157	8.34586322995243	7.48359486129693	7.68434052119818	7.7989147924779	7.61185672648135	7.56135575132127	7.68434052119818	8.02861263242261	7.81648796411491	7.64758316085237	7.72637908293971	8.26302268345126
CADM4	5.60658673120475	5.90467997125692	5.77906793956281	5.51183530354707	5.61828670683543	5.28747376365144	5.36871001740838	5.39039260398854	5.78252258709242	6.07128817085303	5.32210519580198	5.26315519708109	6.22486326058428
CADPS	9.65626336610219	9.15671160314902	9.32635426263277	9.65626336610219	9.75592058301142	9.77460249550081	9.4845906054481	9.80696336597104	9.5798056601844	9.23681092860962	9.78944433761103	9.85410534505895	9.53617309413045
CADPS2	6.74650404759243	6.12660784743395	7.83529486221226	7.80511492149687	7.96750231489154	7.24238361577826	8.16511118544981	5.97924808948018	8.15466149921546	6.47457167307197	6.04874755556081	8.47302432385789	8.30034068714665
CAGE1	0.279367031762022	0.223696502016534	0.0594130479296463	0.381801213550953	0.178056607707416	0.310524724739521	0.384290626044791	0.259597900448372	0.361310951524625	0.478670238846401	0.241487838143272	0.528447288751516	0.353097273880391
CALB1	6.24710742775339	5.93829421441385	5.58510840308475	5.60561677225587	6.14333282113101	5.79788284960274	5.62488324026198	6.46191860295276	3.61222575796889	4.66276631322916	6.15961309821396	5.79769687449988	4.52190590803034
CALB2	3.52289994974721	4.68421984148107	2.39873231958671	3.19820499874137	3.29218848535052	3.12619461010536	3.36255343906368	3.06153760200326	3.34551819516311	6.02595945496111	3.64648896371839	3.14434589216447	4.30370076848223
CALCB	1.9828290154033	1.35756591799001	3.03098712550416	1.86545851763476	1.90950945086246	1.83058802063409	2.27376362804489	2.36096619322884	1.03453924529233	1.54161799627153	1.59696651517966	1.71291592901488	1.69505459340946
CALCOCO1	5.60817890094618	5.73196957000793	5.85787850914751	5.51954390488222	5.61991115160785	5.75679412103819	5.68960560641776	5.52367102668333	5.86927461501593	5.85804538196733	5.61348118916127	5.76549823732021	5.80570053256902
CALCOCO2	4.95569181734515	5.06376529744924	5.54040829129043	4.9720870837629	4.87599300897708	4.97779154493105	5.20569363629286	5.0274860230078	5.53655561202855	5.19578700899968	4.99629222493669	4.72422352143241	5.30074584520371
CALCR	1.19668230694463	1.05168761780541	2.06913819181092	0.841785408355567	1.12558326793993	0.616775412718965	0.495009285429603	1.54293109030844	0.805868224785784	0.683112064091029	0.404211562301984	0.130624501735515	2.12553021771078
CALCRL	4.11825325601057	3.6158169202799	4.39575096599695	4.39238752817023	4.18867286236967	3.94101969636441	3.83950051387741	3.70958243660539	4.48820085792433	4.23459308558981	4.22628335745298	3.98301425928437	5.47709130327808
CALD1	5.45069320362722	5.57149505986529	6.12193353331779	5.42469422936702	5.47795868344218	5.42979952210148	6.19959271867307	5.77887032750426	5.54132927814241	5.33461222844773	5.54972272880871	5.43890197161345	5.09558007162921
CALHM1	1.39190900958124	1.45733800214303	0.161894678432928	0.223696502016534	0.649849178519656	0.731476716066286	0.548028776165967	0.730591607826655	0.918166000743122	1.99425886600519	0.130624501735515	0.448640399709258	1.10008639051914
CALHM2	1.9568585517882	1.79822222043367	1.79036805497728	1.63426998797892	1.90182182447093	1.98075175700068	1.36919142506028	1.68743171461951	2.11900550570689	1.66390079892713	1.35336806909332	2.46751049681065	1.92598416526402
CALM1	11.2139382416213	11.6846714390327	10.9955150149421	11.0404949661207	11.1277043301207	11.2139382416213	10.8233498990885	11.0842252066492	11.019049104341	11.5157471030612	11.0404949661207	10.9577268640399	11.5157471030612
CALM2	0.196731881436572	0.812601800269085	0.215657950333956	0.243050419786541	0.401667273078498	0.545790342003802	0.193060603984791	0.293086875830255	0.539485633846387	0.335294292346089	0.290823040522129	0.448640399709258	0.576352704449855
CALM3	9.14139542487284	10.0836185912831	9.03987617777937	8.84538539698171	9.07716704263825	9.22144317864023	9.03065753198387	8.9993403528121	9.41161907721348	9.55036751777828	9.03777243471262	9.25789532929216	9.69963402626428
CALML4	0.859105434098521	3.15261650769326	1.06906691742568	0.973851006373739	0.972974215128739	0.439508905036844	0.958094035107464	1.27602610346217	0.825195889805023	0.555230609388926	0.404211562301984	0.85639339211009	0.899502526709457
CALML6	0.0594130479296463	0.223696502016534	0.0875555950997889	0.223696502016534	0.119635727293574	0.352538939063468	0.268921769560676	0.106168676389189	0.179737193981431	0.0875555950997889	0.107652631134277	0.193060603984791	0.034010647422165
CALN1	8.72694418383097	8.21336823182289	8.56489095831822	8.98320315492669	8.96731603001786	8.83689327691123	9.03987617777937	8.78590778420272	8.95407916678628	8.74743451612535	8.41256607590591	9.21318972953413	8.54348145179076
CALR	6.69948921997844	7.40770146645829	6.35296855905142	6.42065759808947	6.34831252808592	6.11817956579951	5.93554622258249	6.39481885006362	6.73116833685438	6.79155799314171	6.91441556775491	6.60232565236229	7.00638592062862
CALU	5.88283311700075	6.266511869909	5.85579664432241	5.74271923598871	5.67956875061375	5.77344000493568	5.88660215137241	5.83605036836778	5.85221112048209	5.91785242235493	6.07153515766854	5.94244226765332	6.17417626963219
CALY	5.69953694800818	5.91903655816022	5.16612346876157	5.82665545877373	6.03867448454587	5.71203595943788	5.91212026709205	5.78614117182605	5.5323656507927	5.96003662233745	5.83067248240835	6.20638002646229	5.97756337402659
CAMK1	5.78353188523242	6.09679641701007	5.02102051000954	5.7086037217382	5.67680811274733	5.8696206959859	5.91212026709205	5.95360258722803	4.65095233693445	5.45501844180283	6.54710996981472	5.8600529231883	5.27509348311959
CAMK1D	9.26721223239072	8.70696560469528	8.53361599632999	9.27131616345052	9.4204559187216	9.47942543463076	9.3392996028523	9.23681092860962	8.92686289689178	7.88942051081673	9.20463590288508	9.42477538722267	8.16692113012075
CAMK1G	4.6993886600855	4.59576574703595	4.27821143797403	4.80150864198877	4.96584223816474	4.62573099331725	5.10144462451563	4.06728776037407	5.48371124935645	5.01199011895861	3.81491321383267	5.3621153967782	5.09214567998171
CAMK2A	11.0842252066492	10.8555727128121	10.5878308493906	10.9283495251852	11.0842252066492	11.0404949661207	10.8555727128121	10.691323050649	10.2279092940635	9.81400194114239	10.2598690666663	11.2139382416213	10.1971210977584
CAMK2B	8.87598980726473	8.72945112190324	8.61980449024068	8.96091263535782	9.07004372125026	9.07004372125026	9.07716704263825	8.99049557950504	7.90249622517812	8.30579735968497	8.57036534108461	9.28347028927462	8.31036376778806
CAMK2D	7.74515243535709	7.7318565035278	7.64996862055513	7.63166278766898	7.31322401599168	7.36753742007603	7.63311986783025	7.44048209708738	9.03065753198387	9.39031070692308	7.80387511553872	6.98078547376181	9.16009094848988
CAMK2G	6.76251910540337	6.92965676019247	6.41832310957669	6.32591578847023	6.4420602668003	6.59190460604296	6.37079909220122	6.54495547246603	6.99918792046128	7.38093021787475	6.0281418036072	6.07889435927458	6.75613508219513
CAMK2N1	8.00341833269056	8.45698563985463	7.0327971415362	7.33977554490634	7.55460441301882	7.86793638055212	7.29412428889123	7.76642526452475	6.97065167164148	7.3550970555121	7.7989147924779	7.69629281294073	7.0567290153626
CAMK2N2	3.00366959657628	3.39552781440184	2.54303827990905	2.79673077647844	2.81658837985726	2.88375338739092	2.8308940579117	2.90216863967153	2.46693166615443	3.56662196596558	2.37413061432258	3.03383405907809	2.64276257814768
CAMK4	8.14573066554312	8.35786450867845	7.9629815569201	8.45075333219101	8.3750389343133	8.11309547662677	8.22669039549517	8.07025813125766	8.20725556217496	8.19936307467457	8.17793169275068	8.60561311813755	8.76125708451579
CAMKK1	6.41815028447146	6.11864972088534	5.66311659046772	5.99566864192302	6.48235193639653	6.61712840195	5.9980433107747	6.25259799100873	6.47828294742563	6.40585828299496	6.59801534676187	6.42134931820301	6.35296855905142
CAMKK2	6.0054140888133	5.99467017377937	5.61071762226312	6.21769969420969	6.37536227676256	6.39529433575213	6.14162338608544	6.04787671144456	5.79769687449988	5.67162333499574	6.84777897310076	6.3899464544365	6.07876543442187
CAMKMT	6.20270154290094	5.30008992119209	6.79155799314171	6.69415963472582	6.52640503298705	6.26073525847185	6.84880383332535	6.4514800625478	6.07393581797691	5.63244385731805	6.1263390628485	6.33584411134983	6.06243941109083
CAMKV	7.58740103117941	8.0829211952589	7.22307480184141	7.2695646774304	7.59754598881656	7.52533994482197	7.19642999769754	7.22214592335728	7.76060902520364	8.07738030139917	7.2388798094686	7.54174036419461	8.22299145931987
CAMLG	4.85504858826385	5.42469422936702	4.84223300210444	4.56050313017267	5.16675097157724	4.74037493213822	4.50059653351672	4.9799553251418	5.06299341243259	5.31804260892287	5.46752616038247	4.72747866776082	5.10003476199429
CAMSAP1	7.26874807060071	7.24387213277711	6.98738676311952	7.12100602441384	7.27160987199779	7.25261445453531	7.16520198590595	7.24544355192515	7.14386360557058	7.52067051529348	7.1539003973154	7.33263281893249	7.27242382495537
CAMSAP2	8.38726669228274	8.83467404499792	8.2178597796777	8.28572906271162	8.30388978758601	8.31036376778806	8.14163192838483	8.26302268345126	8.38726669228274	8.44069216945622	8.4906175189804	8.24709729970391	8.59294449698691
CAMSAP3	4.07428479270748	3.98366241475125	3.68299594019514	4.15654397790412	4.22129114933979	4.13002818133663	4.33151778335513	4.28722990793804	3.65854924984009	3.91497116250945	3.79023320006307	4.74601529802969	3.66469651124574
CAMTA1	8.62786751918338	8.30388978758601	8.64148769325818	8.89916855558302	8.80098290385682	9.11056400841267	9.16980363367924	8.87598980726473	8.5984628429987	8.57036534108461	8.71811715136738	8.84265041962912	8.28782213166961
CAMTA2	6.4344027983624	6.0925021722397	5.581652163781	6.39427486495071	6.42633113607519	6.4939374478383	6.49032991369722	6.19672092245461	5.59673766948912	5.11941287380383	5.59590986520344	7.12599480505017	5.37487735307639
CAND1	7.71704025273251	8.00598985353897	7.86296863435269	7.40171426223431	7.71269353821729	7.2763787305588	6.9954462975047	7.6249935806901	7.75008320706728	8.12103800607307	7.82430073518942	7.39656977667197	8.16263448255789
CAND2	4.56246395943704	7.33154234152098	4.61079586110084	4.61999384733036	4.71107156182432	4.93646191450324	4.68030339682064	4.68137357311891	4.5276539503475	4.81398468443066	4.41683622106906	4.91888300336079	4.63824317815425
CANT1	3.68083251253914	3.78343030785526	3.51709259889891	4.05018259964635	3.82185663103922	3.57067225524842	3.50037745250052	3.61269110600774	3.99188151802683	3.74319947997442	3.63843593112453	3.87249227321459	3.75682799081352
CANX	8.57464514894111	9.4845906054481	8.6080151778613	8.13490288761397	8.12691334086092	7.93342300782892	7.70917915600946	8.20282194156323	8.90620542808226	8.93535058032209	8.68399154303206	7.86827632642636	9.00820104188464
CAP1	6.26683134579073	6.95982848627869	6.47806659072377	6.05434820103476	6.04614200893321	6.01179660776062	5.9269043784695	6.13506531758361	6.81470605755371	7.09277931596475	6.90481682616199	6.11725327549896	7.01997101735782
CAP2	7.76524730317002	7.95016631557149	7.29125614529516	7.98056981496857	7.95878656707211	7.82887330820478	8.10271667866396	7.87693402661272	7.36977983772346	7.32460341728907	7.63422002073743	8.21011629341227	7.58834594294148
CAPG	3.07168118935258	3.20854228088401	3.20799198390086	1.91126768387501	2.65775762046562	2.86612016140125	1.95643101442328	2.8057597253986	3.93485470323293	3.59402363398178	3.85037380078421	1.73286947926631	3.09613213069469
CAPN1	5.06528894097997	5.40422517797751	5.01397246957066	5.03304077116075	5.18198672400417	4.90585616442956	4.90443870460553	4.89759232150471	4.96249311304286	5.31590675143337	5.07415944774337	5.07836867611929	5.13653814629631
CAPN10	4.24924613366335	3.49676546423279	4.05622783701976	4.20434307952976	4.35746910498369	4.75377823563128	4.53639230327702	4.43191790782554	4.1844222020758	4.53507957285581	4.15618811805122	4.63442797701459	3.92679039326267
CAPN11	0.0811599917965426	0.0673316751189878	0.0875555950997889	0.206817287060615	0.243050419786541	0.183374072404118	0.193060603984791	0.0842490984390515	0.034010647422165	0.107652631134277	0.130624501735515	0.130624501735515	0.0875555950997889
CAPN12	0.034010647422165	2.61494659399392	0.0875555950997889	0.0795919821804358	0.119635727293574	0.0101006763102532	0.0291708186595649	0.0842490984390515	0.350716411083376	0.710888400287686	0.107652631134277	0.235739764224065	0.034010647422165
CAPN13	1.48080191719071	1.26178936293909	2.05536702559338	1.87653500343638	1.93921566784714	1.7908097842034	2.03652393238787	1.71723564650732	1.54083529169499	1.01465532084554	1.32571865885905	1.51409803246197	1.16393213537333
CAPN14	2.04534654208775	0.682197787965973	1.28120514730163	2.01425381084424	2.343884005469	2.5989893851714	2.87552673372261	2.37282678464838	1.98670088672298	2.41937104301659	1.60340877532234	2.61390087067311	1.72642874178255
CAPN15	4.17694850636334	3.15261650769326	3.81540347673585	4.65381835523442	4.66777834846031	4.80009246474766	4.44961120705505	4.51836009025949	3.85540497390044	4.42266637946518	4.37140933871984	4.773521734542	3.74737727290064
CAPN2	6.00380861640729	5.46184627549662	5.90919306889732	5.57861337808227	5.66578258686271	5.76134793955587	5.78510318265941	5.58359913874065	6.31006905321006	6.13761004118868	5.82173862529582	5.51375888957575	6.24248492495207
CAPN3	4.88599615032544	4.86078796036115	5.49812558348563	5.49681095342891	5.31634002806268	4.91879131975539	5.59115664838209	4.9905852474513	5.6111112346371	4.56102670665151	4.69591604844661	5.02968127369786	5.86727577809198
CAPN5	3.89117287607473	3.98366241475125	4.17997509383077	4.09843813568793	4.03044953491771	3.60007393048624	4.0505480429697	3.85450657172952	4.05524819769892	3.84931946385357	3.65928007910731	4.14396950872951	3.79276400159456
CAPN7	5.86913768330955	6.01195026011266	6.14595738008859	5.68124574497713	5.86636129660253	5.78368552927571	5.58803729952709	5.97573605402569	5.67414356134127	5.63508740110522	5.78202248650425	5.72490559444832	5.70460828002869
CAPN8	0.959403173720759	0.682197787965973	0.808702009278073	1.1354297927953	0.992377349204198	1.06118269584605	0.590622574511936	0.7196242709312	2.20948775269927	1.77750627059656	1.26308530713789	1.27650824453454	1.54769298061333
CAPN9	0.608167185093302	1.98465668990811	1.15137246521289	0.583221973092756	0.721082822021119	0.784755179134885	1.10168073791477	0.780526208471002	1.32398559732216	0.579343346624188	0.540691618200554	0.567045620556409	0.906922947294296
CAPNS1	5.43836266085271	6.47939125391028	5.25027865730603	5.34082067010833	5.33625227889207	5.08541169451767	5.18004001940055	5.16442762342541	5.51183530354707	5.84116674529108	5.43549103982097	5.21973112995903	5.57853699075152
CAPRIN1	7.61996221521509	7.95972395704621	7.61313904643333	7.38838971982314	7.44716463510493	7.3023324365588	7.07914448820623	7.50474428519236	7.62884430744552	7.75817191179709	7.71066091424645	7.47307183437955	7.88214021029447
CAPRIN2	6.05812255696263	5.93317000371277	5.8962385675477	6.10029630599372	6.13959154161734	6.17161012525287	6.00192111555089	6.08554457327622	6.06511317967881	6.42856163740974	5.77252389386984	6.2931250931563	6.14754269414814
CAPS	3.41604802104471	3.03297916742176	3.92355337965806	2.03529402514557	2.72557775666291	1.28849658930466	1.88366743600422	2.32980193526657	4.39412911048103	2.5650425809314	2.44254691803197	1.92266965523783	4.5306258065414
CAPS2	6.78949178294054	6.2212231183638	7.13981303515375	6.50947145880433	6.9836278990386	6.9204840390105	6.34565265768738	6.84588403859195	6.40913239319902	6.02162627192758	7.42821211655646	6.68862392626784	6.61583055129881
CAPSL	1.63037194437041	0.812601800269085	1.22194617127392	0.625236733201268	1.1186744192463	0.086051527984935	0.642261234445105	0.525762643180136	1.65944908295945	1.57081807581636	0.404211562301984	0.81009248577588	3.25174433729441
CAPZA1	5.89603261084183	6.3149248094242	6.16038494831437	5.79287175530721	5.87420503065389	5.87878824005351	5.89738426603137	6.05721934350261	6.05562645031744	6.16511971031734	6.16038494831437	5.80570053256902	5.97006463987618
CAPZA2	7.22112153254144	7.68124126779974	7.65593632075219	7.27402388171385	7.53630686094622	7.06444912213706	6.87373263821413	7.27160987199779	7.24238361577826	7.29347144359624	7.55031720257049	7.41527718208898	7.70678700193424
CAPZB	7.11310102554028	6.82498439335624	6.9182715917625	7.23327456334059	7.07884431537441	7.30339919685113	7.32149378810795	7.3023324365588	6.88949223949935	6.95956544436349	7.12687713131542	7.28234817360277	6.81804470504304
