Gene	ModuleColor	kWithin
8187	MED10	yellow	3.14390844410438
8188	MED11	yellow	3.21840219460207
8189	MED12	green	1.85878413158173
8190	MED12L	grey	3.8980627281942
8191	MED13	grey	2.53477580059578
8192	MED13L	yellow	2.36255856546555
8193	MED14	grey	2.20774828179633
8194	MED15	black	3.23406918315835
8195	MED16	black	2.511597658854
8196	MED17	turquoise	5.86644334324583
8197	MED18	purple	2.29473440768406
8198	MED19	grey	2.78690687006761
8199	MED20	turquoise	3.56099155039216
8200	MED21	grey	3.58588131819889
8201	MED22	darkturquoise	0.688968212570709
8202	MED23	black	2.11063729744212
8203	MED24	tan	3.16058951091853
8204	MED25	blue	5.41602547608514
8205	MED27	black	5.31285029833272
8206	MED28	grey	5.92329055701078
8207	MED29	green	2.65759000540113
8208	MED30	brown	1.73512330964184
8209	MED31	turquoise	4.76228894381748
8210	MED4	yellow	4.92432917513308
8211	MED6	black	1.46648702421841
8212	MED7	yellow	1.58359213627754
8213	MED8	midnightblue	1.34538359656083
8214	MED9	grey	3.1581612923356
8215	MEDAG	grey	7.89901936876247
8216	MEF2A	magenta	3.89265284822059
8217	MEF2C	darkturquoise	3.13809833965585
8218	MEF2D	greenyellow	1.01725079915437
8219	MEFV	grey	2.27623429509928
8220	MEGF10	turquoise	28.2225146458055
8221	MEGF11	tan	0.943428518442455
8222	MEGF6	magenta	1.04605454617484
8223	MEGF8	skyblue	1.66348675081264
8224	MEGF9	turquoise	33.2553327553448
8225	MEI1	blue	7.194889501724
8226	MEI4	grey	1.52956118890011
8227	MEIG1	grey	1.89823897229446
8228	MEIOB	cyan	1.37980503293619
8229	MEIS1	turquoise	27.7264338830947
8230	MEIS2	blue	27.4450867449195
8231	MEIS3	grey	5.10923023312761
8232	MELK	red	0.845049850456651
8233	MEMO1	brown	2.66321969980683
8234	MEN1	darkred	3.25250141910297
8235	MEOX2	grey	2.26947762705086
8236	MEP1B	yellow	2.86743018877563
8237	MEPCE	green	6.45022592106726
8238	MEPE	grey	8.86231707265095
8239	MERTK	pink	3.34221826586541
8240	MESDC1	grey60	0.627423351002774
8241	MESDC2	white	2.03328977834735
8242	MESP1	grey	4.06562349191423
8243	MESP2	grey	1.7280969768995
8244	MEST	lightyellow	6.13706562161235
8245	MET	grey	5.91835558342124
8246	METAP1	grey	4.11465409261572
8247	METAP1D	midnightblue	5.27369895520194
8248	METAP2	lightgreen	1.35901189709863
8249	METRN	grey	2.63979524389375
8250	METRNL	darkred	3.03768623260424
8251	METTL1	magenta	2.5652793233848
8252	METTL10	yellow	6.08080583644796
8253	METTL12	grey	3.30589378634924
8254	METTL13	grey	2.80176886006611
8255	METTL14	grey	3.56041185783167
8256	METTL15	grey	2.51828386102302
8257	METTL16	grey	3.12030819790936
8258	METTL17	grey	2.16867381201088
8259	METTL18	brown	2.31422946098116
8260	METTL20	white	2.70364276076131
8261	METTL21A	turquoise	20.7189044185575
8262	METTL21B	grey	1.79996067889731
8263	METTL22	black	3.58702954709578
8264	METTL23	grey	3.22650035502317
8265	METTL24	red	8.5683802752229
8266	METTL25	turquoise	8.30624141022219
8267	METTL2A	grey	3.93025153973729
8268	METTL2B	green	1.04456980663161
8269	METTL3	greenyellow	7.75248848389521
8270	METTL4	grey	3.97878722145096
8271	METTL5	grey	4.60821167051511
8272	METTL6	green	0.75060337453684
8273	METTL7A	lightcyan	3.00825770246989
8274	METTL7B	salmon	3.81838679841748
8275	METTL8	grey	2.07763315104579
8276	METTL9	royalblue	2.57821730978862
8277	MEX3A	grey	6.2471105702097
8278	MEX3B	yellow	2.60363269777212
8279	MEX3C	brown	6.67661157143134
8280	MEX3D	turquoise	6.49531108481633
8281	MFAP1	grey	3.02264999142706
8282	MFAP3	grey	2.61586111699871
8283	MFAP3L	midnightblue	4.24504336696544
8284	MFAP4	grey	3.73046610170143
8285	MFAP5	grey	4.72807124562659
8286	MFF	turquoise	4.54065974096546
8287	MFGE8	grey	6.76420464157419
8288	MFHAS1	tan	1.03553081339859
8289	MFI2	blue	3.84879595683958
8290	MFN1	orange	1.24349314303566
8291	MFN2	grey	1.78716382433665
8292	MFNG	pink	14.5652480646383
8293	MFSD1	greenyellow	7.76894433804791
8294	MFSD10	black	3.21714798492287
8295	MFSD11	grey	2.92224555809801
8296	MFSD12	grey	4.46949356779592
8297	MFSD2A	turquoise	1.18714089965529
8298	MFSD2B	turquoise	10.1514618511268
8299	MFSD3	grey	6.19552768799591
8300	MFSD4	grey	6.49938053551221
8301	MFSD5	salmon	3.2526657524169
8302	MFSD6	lightgreen	0.823900859221488
8303	MFSD7	grey	1.82726598620022
8304	MFSD8	grey	3.9559405730145
8305	MFSD9	grey	2.43459067467167
8306	MGA	magenta	2.4351672356058
8307	MGAM	grey	3.16942121854962
8308	MGARP	turquoise	9.44866056331603
8309	MGAT1	green	10.0352398458581
8310	MGAT2	grey	2.61953254611423
8311	MGAT3	grey	2.05634500348155
8312	MGAT4A	grey	2.61365020550221
8313	MGAT4B	green	6.37939043611765
8314	MGAT4C	grey	5.42100702118191
8315	MGAT5	blue	10.0543066577808
8316	MGAT5B	darkturquoise	1.22937574790496
8317	MGEA5	grey	4.50721444958919
8318	MGLL	grey	3.96568077561281
8319	MGME1	midnightblue	3.30490217399431
8320	MGMT	grey	1.74133533759366
8321	MGP	red	1.90992771353626
8322	MGRN1	greenyellow	1.64220739200931
8323	MGST1	grey	6.27206888785315
8324	MGST2	magenta	1.92279126892684
8325	MGST3	grey	3.15212890113568
8326	MIA3	grey	3.16839766022367
8327	MIB1	turquoise	10.6923316787192
8328	MIB2	darkturquoise	1.59393993074764
8329	MICA	grey	3.62509027946401
8330	MICAL1	cyan	3.17247861407943
8331	MICAL2	lightgreen	4.37493319169943
8332	MICAL3	cyan	3.3932751820707
8333	MICALCL	grey	5.43670798624555
8334	MICALL1	greenyellow	2.90485273034633
8335	MICALL2	black	4.60990192477666
8336	MICB	royalblue	1.35636032901277
8337	MICU1	darkred	2.79541961386682
8338	MICU2	lightgreen	5.98950850332513
8339	MICU3	lightgreen	0.830893917772609
8340	MID1	grey	5.15225980618527
8341	MID1IP1	darkgrey	1.08389908331942
8342	MID2	blue	11.6806442980975
8343	MIDN	darkgreen	4.73294220963309
8344	MIEF1	blue	1.67036613732494
8345	MIEF2	grey	2.21026526030623
8346	MIEN1	yellow	12.0340299398265
8347	MIER1	turquoise	5.89233440313254
8348	MIER2	grey	5.36879863405896
8349	MIER3	turquoise	24.3791071632093
8350	MIF4GD	magenta	3.13889508837127
8351	MIIP	midnightblue	1.07222073979702
8352	MILR1	grey	3.38302542416708
8353	MINA	greenyellow	2.61989067949287
8354	MINK1	green	2.77681338251448
8355	MINOS1-NBL1	grey	2.24742888407239
8356	MINPP1	turquoise	5.03950288966084
8357	MIOS	greenyellow	1.89872836972841
8358	MIP	yellow	8.45207690084343
8359	MIPEP	black	2.16289131331489
8360	MIPOL1	grey	2.5779000435217
8361	MIS12	grey	4.5240254394975
8362	MIS18A	midnightblue	2.53416140451278
8363	MIS18BP1	yellow	1.15321883489083
8364	MISP	turquoise	15.4274761690585
8365	MITD1	turquoise	18.3887358462755
8366	MITF	turquoise	37.4358211359158
8367	MKI67	blue	13.9629330448658
8368	MKKS	purple	1.09281885229273
8369	MKL1	tan	4.64485284318241
8370	MKL2	grey	3.60366796298524
8371	MKLN1	grey	5.97065103158284
8372	MKNK1	red	2.32172201782529
8373	MKNK2	turquoise	28.8969189753595
8374	MKRN1	yellow	5.35327289337678
8375	MKRN2	darkgrey	1.41103462861921
8376	MKRN3	yellow	3.51646294094313
8377	MKS1	cyan	4.77393741899898
8378	MKX	blue	9.9740927867881
8379	MLC1	tan	1.91915413553163
8380	MLEC	tan	1.18305715981305
8381	MLF1	orange	2.51481532572434
8382	MLF2	yellow	10.2551226852858
8383	MLH1	brown	5.26034044177619
8384	MLH3	greenyellow	4.70045610574272
8385	MLIP	darkturquoise	3.68651677497131
8386	MLK4	blue	9.2463500718679
8387	MLKL	lightcyan	10.453981764403
8388	MLLT1	green	13.5643874419238
8389	MLLT10	red	0.988192048861078
8390	MLLT11	royalblue	3.21405896790797
8391	MLLT3	lightgreen	2.81022639079194
8392	MLLT4	grey	6.41562138309417
8393	MLLT6	green	10.7221186888051
8394	MLPH	black	0.849050664871199
8395	MLST8	green	5.46292318765465
8396	MLTK	lightgreen	2.9458046086094
8397	MLX	red	4.50677973283051
8398	MLXIP	darkturquoise	3.22911149138431
8399	MLXIPL	black	0.626349153874343
8400	MLYCD	black	1.35865239767564
8401	MMAA	grey	2.99921934204965
8402	MMAB	grey	4.56976909689054
8403	MMACHC	darkgreen	2.21715619735972
8404	MMADHC	white	1.93146881789795
8405	MMD	royalblue	4.164883813424
8406	MMD2	grey	3.40190217556314
8407	MME	darkturquoise	2.38241081748155
8408	MMEL1	grey	7.90012403610833
8409	MMGT1	tan	0.554653133960523
8410	MMP11	darkgrey	1.02886507727014
8411	MMP14	tan	1.25076798254005
8412	MMP15	grey	3.3168538523119
8413	MMP16	grey	1.63183412488904
8414	MMP17	salmon	6.34919310777843
8415	MMP2	greenyellow	3.97425321660323
8416	MMP21	magenta	3.23294984172071
8417	MMP24	green	4.76999185139186
8418	MMP25	darkred	0.711074517250923
8419	MMP28	red	0.941941174613198
8420	MMP9	blue	3.9475822021743
8421	MMRN1	turquoise	13.4070174712074
8422	MMRN2	blue	3.31257325480056
8423	MMS19	grey	2.74935869998936
8424	MMS22L	yellow	6.48723936302078
8425	MN1	darkred	2.09943268432297
8426	MNAT1	blue	8.23597223206147
8427	MND1	midnightblue	1.8383103747589
8428	MNDA	pink	1.61902101788043
8429	MNS1	blue	13.2105822845587
8430	MNT	grey	2.19244006364215
8431	MOAP1	grey	4.96201066233092
8432	MOB1A	grey	3.99358275382531
8433	MOB1B	turquoise	4.20996822420792
8434	MOB2	yellow	7.72630733596537
8435	MOB3A	darkgreen	0.749954150188356
8436	MOB3B	turquoise	20.1964067064893
8437	MOB4	turquoise	16.7428232044058
8438	MOBP	turquoise	8.55612784098576
8439	MOCOS	grey	2.97747867395075
8440	MOCS1	darkgrey	3.32173306664007
8441	MOCS2	yellow	13.9652387049198
8442	MOCS3	grey	2.56766739508568
8443	MOG	brown	30.9809990076193
8444	MOGAT1	grey	4.82585951618478
8445	MOGS	grey	2.63078166476388
8446	MOK	grey	2.13714560961197
8447	MON1A	green	5.18642311357235
8448	MON1B	grey	2.22593777863728
8449	MON2	brown	22.6702905324931
8450	MORC1	salmon	3.63391203752188
8451	MORC2	pink	2.35009421601095
8452	MORC3	grey	3.60608102152177
8453	MORC4	turquoise	6.95268350832897
8454	MORF4L1	yellow	12.2442737260283
8455	MORF4L2	blue	2.7929385670085
8456	MORN1	grey	3.50762927730961
8457	MORN2	brown	1.72849997546379
8458	MORN3	grey	3.97438129725006
8459	MORN4	grey	3.09035979152591
8460	MORN5	grey	2.80975895223982
8461	MOSPD1	orange	2.03771349050281
8462	MOSPD2	brown	20.3647446323424
8463	MOSPD3	grey	1.92461280913124
8464	MOV10	grey	4.08205636585915
8465	MOV10L1	grey	4.34876405211892
8466	MOXD1	grey	2.86215254103295
8467	MPC1	brown	5.95217749841345
8468	MPC2	yellow	11.0062785554207
8469	MPDU1	grey	2.02436028767053
8470	MPDZ	grey	1.23606199556647
8471	MPEG1	salmon	5.75663727901617
8472	MPG	grey	3.71548354390921
8473	MPHOSPH10	grey	4.13248559004661
8474	MPHOSPH6	purple	0.712478250732898
8475	MPHOSPH8	darkred	1.23256770700379
8476	MPHOSPH9	magenta	2.24156903198614
8477	MPI	grey	3.7573832588361
8478	MPL	magenta	1.56897586468423
8479	MPLKIP	grey	2.90278727772069
8480	MPND	lightcyan	1.08069669262194
8481	MPO	grey	5.347617925114
8482	MPP1	greenyellow	3.05461590802804
8483	MPP2	brown	6.01149445080336
8484	MPP3	turquoise	10.8832423764763
8485	MPP4	midnightblue	0.748349894932399
8486	MPP5	lightcyan	7.78305283322921
8487	MPP6	darkgrey	1.90592779499791
8488	MPP7	lightyellow	0.579176377714592
8489	MPPE1	red	0.325796341010143
8490	MPPED1	grey	3.219710299959
8491	MPPED2	salmon	2.85179465072485
8492	MPRIP	green	8.29791759976812
8493	MPST	brown	2.56208719014096
8494	MPV17	purple	6.19943528412358
8495	MPV17L2	grey	3.41431924604446
8496	MPZ	greenyellow	4.11568536339973
8497	MPZL1	grey	9.15916548693613
8498	MPZL2	blue	5.80260776527775
8499	MPZL3	lightgreen	1.39756663171389
8500	MR1	grey	3.40133382963109
8501	MRAP	grey	3.14055554779006
8502	MRAP2	grey	8.25929127676151
8503	MRAS	grey	5.72294165853208
8504	MRC1	green	1.24765034070667
8505	MRC1L1	pink	3.85673810976223
8506	MRC2	grey	5.79183345470888
8507	MRE11A	grey	2.88493325997881
8508	MREG	lightgreen	3.36788190109467
8509	MRFAP1	yellow	11.3196483765248
8510	MRFAP1L1	magenta	3.80858155368431
8511	MRGBP	grey	1.97551279969249
8512	MRGPRF	darkgrey	1.06583444310947
8513	MRI1	greenyellow	1.98393076190174
8514	MRM1	grey	1.88209874429541
8515	MRO	grey	4.81795290576618
8516	MROH1	cyan	3.33451485318873
8517	MROH6	grey	2.80686400539809
8518	MROH7-TTC4	blue	1.8789322153413
8519	MROH8	black	5.3986631225255
8520	MRP63	yellow	13.8198460270267
8521	MRPL1	grey	2.42308876915719
8522	MRPL10	turquoise	8.38730684590571
8523	MRPL11	yellow	8.7999478395934
8524	MRPL13	grey	2.68540342396179
8525	MRPL14	yellow	4.95136612032114
8526	MRPL15	grey	2.91732293056555
8527	MRPL16	grey	1.71527458257603
8528	MRPL17	yellow	7.91936476736194
8529	MRPL18	yellow	12.1703353740763
8530	MRPL19	grey	4.51653689724623
8531	MRPL2	magenta	1.24459555762161
8532	MRPL20	yellow	2.33064276868304
8533	MRPL21	purple	0.675493960615856
8534	MRPL22	magenta	1.53487351807583
8535	MRPL23	black	3.66690367327663
8536	MRPL24	greenyellow	2.42387493686404
8537	MRPL27	yellow	7.04462201849725
8538	MRPL28	magenta	0.987737461959942
8539	MRPL3	midnightblue	7.39371076616944
8540	MRPL32	lightgreen	4.96246253592392
8541	MRPL33	yellow	4.82589167050725
8542	MRPL34	yellow	8.72030000947232
8543	MRPL35	darkgrey	1.08952614649181
8544	MRPL36	yellow	2.33117250341284
8545	MRPL37	grey	3.49692753465414
8546	MRPL39	grey	4.93560404544339
8547	MRPL4	grey60	1.81236522063677
8548	MRPL40	grey	1.47674833546358
8549	MRPL41	darkturquoise	1.06078289618601
8550	MRPL42	royalblue	3.93440128412962
8551	MRPL43	magenta	1.24705646950966
8552	MRPL44	grey	2.27728085835015
8553	MRPL45	grey	4.5509083704058
8554	MRPL46	yellow	3.15841462600443
8555	MRPL47	lightcyan	5.02560301008176
8556	MRPL48	turquoise	27.0471289480267
8557	MRPL49	green	4.40485208909748
8558	MRPL50	turquoise	31.8337072692677
8559	MRPL51	grey	3.35756427935153
8560	MRPL52	grey	3.26454421700086
8561	MRPL54	yellow	6.38453503313228
8562	MRPL55	yellow	1.70118173466111
8563	MRPL9	yellow	1.9487202944136
8564	MRPS10	grey	4.3307279792842
8565	MRPS11	grey60	1.49199846474816
8566	MRPS12	yellow	11.5710462956468
8567	MRPS14	darkgreen	2.08590149579743
8568	MRPS15	grey	7.96583328660014
8569	MRPS16	grey	2.08434688380211
8570	MRPS17	turquoise	8.02916704112728
8571	MRPS18A	purple	4.06517481281072
8572	MRPS18B	white	3.14390868026989
8573	MRPS18C	turquoise	7.06455683993477
8574	MRPS2	grey	2.23183668121543
8575	MRPS21	darkturquoise	2.29231025855786
8576	MRPS22	grey	5.11672888348304
8577	MRPS23	brown	7.73661354064427
8578	MRPS25	black	2.41166148905117
8579	MRPS26	turquoise	5.38525232639407
8580	MRPS27	grey	6.59229463606921
8581	MRPS28	turquoise	14.175905293342
8582	MRPS30	grey	4.4658805956295
8583	MRPS31	darkgreen	0.928515219345567
8584	MRPS33	yellow	10.2375371958374
8585	MRPS34	yellow	6.6788974258208
8586	MRPS35	grey	5.41355445552875
8587	MRPS36	turquoise	14.4314216023442
8588	MRPS5	darkgrey	1.26466266859862
8589	MRPS6	lightcyan	7.89328860998685
8590	MRPS7	yellow	5.27662873817127
8591	MRPS9	turquoise	6.83378189739012
8592	MRRF	cyan	3.3814714157427
8593	MRS2	grey	6.39521349212648
8594	MRTO4	magenta	1.6810637198988
8595	MRVI1	red	1.30794292488069
8596	MS4A13	grey	2.90656596246671
8597	MS4A14	pink	7.08810686215428
8598	MS4A4A	greenyellow	1.04393169604912
8599	MS4A4E	grey	1.79383078530844
8600	MS4A6A	salmon	1.9350340472202
8601	MS4A6E	grey60	1.51324573161692
8602	MS4A8	grey	5.03616533200456
8603	MSANTD1	purple	1.35675661562297
8604	MSANTD2	magenta	6.9704797857656
8605	MSANTD3	magenta	2.48832941956944
8606	MSANTD4	turquoise	6.38092328579874
8607	MSC	grey	5.8284518786336
8608	MSH2	greenyellow	5.56377138284524
8609	MSH3	tan	2.52764040957784
8610	MSH4	grey	4.81712115924805
8611	MSH6	brown	11.9235525217258
8612	MSI1	grey	3.23728214145675
8613	MSI2	grey	10.8329398412978
8614	MSL1	yellow	1.92999183164495
8615	MSL2	pink	6.73636204068326
8616	MSL3	yellow	4.67345414099394
8617	MSLN	black	3.31814056832976
8618	MSMO1	lightcyan	1.42480945193066
8619	MSMP	grey	1.37069547387915
8620	MSN	blue	2.05264617768522
8621	MSR1	greenyellow	6.20023104057694
8622	MSRA	lightgreen	3.96868134843938
8623	MSRB1	grey	2.20262856488272
8624	MSRB2	darkgrey	1.03670855708984
8625	MSRB3	grey60	4.29131661351791
8626	MSS51	grey	3.66413944958367
8627	MST1	purple	1.3114499308775
8628	MST1R	purple	4.94350564693856
8629	MST4	pink	3.58090839995477
8630	MSTN	grey	3.24642063599407
8631	MSTO1	lightgreen	1.46863981184995
8632	MSX1	grey	4.60083029503721
8633	MSX2	salmon	1.85694800254621
8634	MT1A	grey	3.02996148469805
8635	MT1E	grey	4.28644382658791
8636	MT1F	grey	2.88917318573461
8637	MT1G	grey	2.58743751344532
8638	MT1H	grey	2.32378211918294
8639	MT1M	grey	3.68583887182238
8640	MT1X	grey	4.13704279844808
8641	MT2A	grey	5.5573311003984
8642	MT3	grey	6.34163951031396
8643	MTA1	black	6.549855409729
8644	MTA2	brown	7.81516306912934
8645	MTA3	green	4.41971140307847
8646	MTBP	lightgreen	1.35477771684468
8647	MTCH1	royalblue	1.82312394077541
8648	MTCH2	greenyellow	1.35297519358201
8649	MTCP1	grey	3.94684655708323
8650	MTDH	grey	6.29310945033565
8651	MTERF	grey	5.39412016826835
8652	MTERFD1	grey	3.54087156775614
8653	MTERFD2	midnightblue	4.64511520059727
8654	MTERFD3	grey	2.27916607840206
8655	MTF1	grey	2.23407193289045
8656	MTF2	white	4.86129684150507
8657	MTFMT	red	7.83324659388596
8658	MTFP1	purple	4.68163213863389
8659	MTFR1	turquoise	31.0206727529968
8660	MTFR1L	grey60	1.26298009126403
8661	MTFR2	grey	3.63280552320853
8662	MTG1	green	1.17109373471294
8663	MTG2	purple	6.56541323178993
8664	MTHFD1	salmon	2.12167039873914
8665	MTHFD1L	cyan	7.05527521519761
8666	MTHFD2	grey	3.06788609182036
8667	MTHFD2L	turquoise	15.6745937035367
8668	MTHFR	green	7.4363113723542
8669	MTHFS	grey	3.32068397508999
8670	MTHFSD	black	3.8737239188085
8671	MTIF2	turquoise	7.08496495429405
8672	MTIF3	purple	2.39497020159262
8673	MTL5	blue	6.17306805810624
8674	MTM1	blue	14.4486643422202
8675	MTMR1	lightgreen	6.58451542648138
8676	MTMR10	turquoise	27.8373965696064
8677	MTMR11	blue	9.55209746897519
8678	MTMR12	salmon	3.45317760553378
8679	MTMR14	grey	3.27869978754639
8680	MTMR2	turquoise	23.2907077600693
8681	MTMR3	greenyellow	4.31588433832092
8682	MTMR4	darkorange	1.88473854237654
8683	MTMR6	orange	2.63669935859625
8684	MTMR7	grey	5.03970352756395
8685	MTMR8	grey	10.0163117185003
8686	MTMR9	grey	5.35146719642002
8687	MTO1	grey	2.59379929977915
8688	MTOR	grey	4.04133914509743
8689	MTPAP	grey	2.55621135634985
8690	MTPN	royalblue	3.70146969301003
8691	MTR	red	7.40282409870322
8692	MTRF1	pink	3.16978111525777
8693	MTRF1L	salmon	1.60290030588997
8694	MTRNR2L1	grey	5.27528649942883
8695	MTRNR2L10	grey	4.78671456786841
8696	MTRNR2L12	grey	3.73463744293135
8697	MTRNR2L6	grey	4.97802918459394
8698	MTRNR2L8	grey	3.73232553107079
8699	MTRNR2L9	grey	3.82122785852241
8700	MTRR	grey	3.07646253529559
8701	MTSS1	grey	5.37780352818927
8702	MTSS1L	grey	2.33883969330939
8703	MTTP	blue	1.90049627714744
8704	MTURN	grey	10.7298851467194
8705	MTUS1	turquoise	19.7439754526183
8706	MTUS2	grey	3.29214651055745
8707	MTX1	darkgrey	2.39997675092874
8708	MTX2	turquoise	8.1343555565374
8709	MTX3	grey	2.04411844085663
8710	MUC1	darkgrey	0.452102353082391
8711	MUC12	grey	1.38117455255914
8712	MUC19	darkturquoise	3.02959516276106
8713	MUC20	grey	2.3922669891334
8714	MUL1	grey	1.88883534701969
8715	MUM1	green	5.20243039997652
8716	MUM1L1	orange	0.429921013240887
8717	MURC	turquoise	21.8098244463749
8718	MUS81	magenta	6.05149206982204
8719	MUSK	blue	18.5480229281535
8720	MUT	grey	8.18775476183447
8721	MUTYH	grey	1.53858542505042
8722	MVB12A	magenta	0.979316401498967
8723	MVB12B	turquoise	14.5062520070812
8724	MVD	grey	3.96116136884557
8725	MVK	darkgrey	1.75099231355022
8726	MVP	grey	4.54213745443313
8727	MX1	red	11.9215913029946
8728	MX2	red	3.8365501719052
8729	MXD1	royalblue	3.59825054158247
8730	MXD3	brown	0.522373807493497
8731	MXD4	magenta	1.01256712294013
8732	MXI1	yellow	3.79749830002356
8733	MXRA5	grey	2.39939878859323
8734	MXRA7	grey	2.09932583979726
8735	MXRA8	midnightblue	2.60525406909641
8736	MYADM	grey	1.97989519431048
8737	MYB	tan	6.32221029261227
8738	MYBBP1A	green	4.1148964169675
8739	MYBL1	grey	2.52728067686399
8740	MYBPC1	grey	6.86324075890274
8741	MYBPC3	grey	1.72695882485697
8742	MYBPHL	salmon	1.10040970657085
8743	MYC	grey	2.74212231298993
8744	MYCBP	grey	4.4931252707112
8745	MYCBP2	blue	7.36702076556636
8746	MYCBPAP	blue	3.82740006963661
8747	MYCL	grey	1.34058553087187
8748	MYCN	darkgrey	0.642468598459468
8749	MYCT1	grey	2.05632315073661
8750	MYD88	red	1.88035028093765
8751	MYEF2	blue	9.01997057706095
8752	MYEOV	purple	4.64328824281398
8753	MYEOV2	yellow	15.5057518306014
8754	MYH10	grey	3.49577383873936
8755	MYH11	grey	3.75532825010097
8756	MYH13	red	2.32572632062587
8757	MYH14	darkorange	1.39268855087494
8758	MYH15	brown	4.37717800918235
8759	MYH3	grey	3.70332189149634
8760	MYH7	darkturquoise	1.09088211933076
8761	MYH7B	lightcyan	4.2175511676613
8762	MYH9	purple	3.70933889224169
8763	MYL12A	greenyellow	3.35519705409909
8764	MYL12B	yellow	11.0113357479642
8765	MYL3	darkgreen	1.26660882511124
8766	MYL5	black	3.52498805037984
8767	MYL6	cyan	8.63895734966839
8768	MYL6B	grey60	6.91702146642099
8769	MYL9	grey	3.03827387690964
8770	MYLIP	midnightblue	2.59008665448858
8771	MYLK	brown	11.0266243655855
8772	MYLK2	greenyellow	2.52874754064712
8773	MYLK3	blue	9.99840594691549
8774	MYLK4	midnightblue	4.55938000498952
8775	MYLPF	grey	4.85447300952584
8776	MYNN	midnightblue	3.63939945948993
8777	MYO10	grey	4.2171652555605
8778	MYO15A	lightyellow	2.19754877806526
8779	MYO15B	grey	2.223059467312
8780	MYO16	grey	3.79503732535484
8781	MYO18A	grey	1.78496311384497
8782	MYO18B	grey	4.30719591371359
8783	MYO19	cyan	1.88037095482088
8784	MYO1A	midnightblue	2.21669638293082
8785	MYO1B	grey	6.74983318555327
8786	MYO1C	darkred	2.78941481611141
8787	MYO1D	brown	3.69582601453429
8788	MYO1E	grey	1.43567405901068
8789	MYO1F	pink	17.4015637182861
8790	MYO1G	grey	5.28403198111558
8791	MYO1H	grey	3.4590542526327
8792	MYO3A	blue	20.0467891081119
8793	MYO3B	red	4.49770869638714
8794	MYO5A	grey	3.519680142362
8795	MYO5B	greenyellow	6.23059474663115
8796	MYO5C	red	1.45254653878625
8797	MYO6	brown	7.9369991230559
8798	MYO7A	blue	4.81971254497787
8799	MYO7B	grey	2.04063655656035
8800	MYO9A	blue	13.3716212377491
8801	MYO9B	pink	1.05709373264314
8802	MYOCD	grey	1.86243933996551
8803	MYOF	cyan	2.80993560698119
8804	MYOM1	yellow	2.79863287825499
8805	MYOM2	royalblue	1.32751497767855
8806	MYOM3	grey	3.21908675211177
8807	MYOT	turquoise	10.6289443426441
8808	MYOZ1	white	2.34584874982914
8809	MYOZ2	red	7.30172822700127
8810	MYOZ3	grey	2.69135704418035
8811	MYPN	salmon	1.59560039729465
8812	MYPOP	green	15.2961135655184
8813	MYRF	midnightblue	2.13938477324531
8814	MYRFL	grey	2.0522743652484
8815	MYRIP	grey	5.16501367479446
8816	MYSM1	grey	3.4758412166038
8817	MYT1	lightyellow	2.48320653879395
8818	MYT1L	magenta	2.11453844134098
8819	MZF1	purple	7.94848163617172
8820	MZT1	yellow	6.82365489614867
8821	MZT2A	magenta	4.54643553152006
8822	MZT2B	magenta	1.41701077748538
8823	N4BP1	darkgreen	1.91094814794711
8824	N4BP2	red	0.821921930893786
8825	N4BP2L1	grey	1.63685470375675
8826	N4BP2L2	royalblue	1.59989999697026
8827	N4BP3	cyan	4.86732730668488
8828	N6AMT1	turquoise	4.06499356468101
8829	N6AMT2	magenta	1.40043213913686
8830	NAA10	purple	3.80763204566695
8831	NAA11	yellow	1.35179525876438
8832	NAA15	grey	4.13837867735653
8833	NAA16	turquoise	32.6332077789066
8834	NAA20	purple	3.8275832971123
8835	NAA25	lightgreen	1.9240929365293
8836	NAA30	royalblue	3.08326995146837
8837	NAA35	royalblue	0.515253344179122
8838	NAA38	salmon	1.21704127408243
8839	NAA40	grey	4.40519721267215
8840	NAA50	royalblue	2.90626305662973
8841	NAA60	magenta	2.97515187605956
8842	NAAA	green	1.90933923650564
8843	NAALAD2	grey	2.87823706781369
8844	NAALADL1	grey	1.51622588539606
8845	NAALADL2	grey	7.83512844785078
8846	NAB1	grey	3.58900788693101
8847	NAB2	darkgreen	1.77726345900308
8848	NABP1	lightyellow	3.01910235618602
8849	NABP2	yellow	6.16166446964293
8850	NACA	darkgrey	4.00871177379148
8851	NACAD	grey	1.14613060910459
8852	NACC1	green	14.1433908346917
8853	NACC2	grey	4.59659048867947
8854	NADK	darkgrey	0.445151713626025
8855	NADK2	tan	1.5150541396058
8856	NADSYN1	grey	3.23938741387305
8857	NAE1	darkorange	2.91868464699816
8858	NAF1	grey	4.6201662674021
8859	NAGA	pink	3.20582597347284
8860	NAGK	purple	2.36719857666426
8861	NAGLU	grey	1.62200863675198
8862	NAGPA	grey	1.98751914380424
8863	NAGS	grey	4.93294686934961
8864	NAIF1	purple	3.5142571238731
8865	NAIP	yellow	1.83881599949443
8866	NALCN	grey	1.85930244329019
8867	NAMPT	cyan	0.42428954352148
8868	NAMPTL	red	1.27500769650147
8869	NANOS1	grey	1.72850385364974
8870	NANOS3	darkturquoise	1.19073786925993
8871	NANP	grey	2.74105013127072
8872	NANS	grey	8.56720985455429
8873	NAP1L1	salmon	0.384444621915914
8874	NAP1L2	darkorange	1.80173977479868
8875	NAP1L3	grey	1.9119509890654
